"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","0","10.0433830618","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","0","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","0.0150032382825","03/17/17 14:23:39","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_6.csv","10.0433830618","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe","63","3","86","6","63","3","21","1","6","8","6","2","2748.53990318","2305.95941569","2748.53990318","Y","14","30466.187033","59257.5735404","62122.5045145","72166.5347649","8890.05426428","30455.807877","83217.1283229","61622.7523772","30224.0497717","NA","85971.1040073","56731.9782098","58466.044923","8892.03897615","NA","59220.1105199","NA","82201.2252835","67166.1503741","77188.8626225","30455.4732699","30455.629259","mental arithmetic experiment","0","10.0433830618","1","yes","1440"
"N","50","10.0347900861","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","1","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","0.0029541881362","03/17/17 14:23:39","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_6.csv","10.0261971104","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe_fake","46","6","82","2","46","6","35","5","4","8","4","3","2920.68755874","1689.28125853","2920.68755874","Y","14","30466.187033","98993.671732","101241.231801","111270.281369","8890.05426428","30455.807877","122161.985134","100741.04579","30224.0497717","NA","125084.597966","56731.9782098","87990.8047919","8892.03897615","NA","98950.4594436","85976.8270256","121294.68023","106270.309127","116294.945743","30455.4732699","30455.629259","mental arithmetic experiment","1","20.0695801722","2","yes","1440"
"Y","66.6666666667","10.0483498701","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","1","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","0.0207996154908","03/17/17 14:23:39","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_6.csv","10.0754694381","psycho","Jazzy James","3.1.4"," vp_haarfarbe","61","1","31","1","57","7","43","3","6","3","5","4","2345.54986143","2321.39297929","2345.54986143","N","14","30466.187033","133193.256264","136078.484523","146167.90065","8890.05426428","30455.807877","157101.766418","135578.971951","30224.0497717","NA","159448.518632","56731.9782098","127023.303317","8892.03897615","NA","133157.095164","125089.839742","156239.749452","141128.825541","151220.723313","30455.4732699","30455.629259","mental arithmetic experiment","2","30.1450496103","3","yes","1440"
"Y","50","10.0429499432","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","0","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","0.00167802037318","03/17/17 14:23:39","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_6.csv","10.0267501626","psycho","Jazzy James","3.1.4"," vp_monat_fake","58","8","81","1","98","8","93","3","5","8","9","9","8629.99787288","2572.65876865","8629.99787288","N","14","30466.187033","165509.685955","168657.621514","178687.886107","8890.05426428","30455.807877","189611.538363","168132.865266","30224.0497717","NA","198242.888242","56731.9782098","161479.439164","8892.03897615","NA","165475.377414","159451.629362","188712.533283","173686.606212","183712.64492","30455.4732699","30455.629259","mental arithmetic experiment","2","40.1717997728","4","yes","1440"
"Y","60","10.040455838","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","1","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","0.000728657080883","03/17/17 14:23:39","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_6.csv","10.0304794174","psycho","Jazzy James","3.1.4"," vp_monat","96","6","49","9","35","5","42","2","9","4","3","4","4900.14618317","1595.42200773","4900.14618317","N","14","30466.187033","208893.890026","211016.736389","221031.956637","8890.05426428","30455.807877","232076.795194","210516.553698","30224.0497717","NA","236978.184161","56731.9782098","200265.754367","8892.03897615","NA","208853.914586","198245.813414","231060.126994","216031.902026","226059.712431","30455.4732699","30455.629259","mental arithmetic experiment","3","50.2022791902","5","yes","1440"
"Y","66.6666666667","10.0418556563","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","1","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","0.00135195921789","03/17/17 14:23:39","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_6.csv","10.0488547476","psycho","Jazzy James","3.1.4"," vp_name","56","6","97","7","21","1","51","1","5","9","2","5","5393.84401396","838.661149221","5393.84401396","N","14","30466.187033","244338.158333","245735.948237","255833.982986","8890.05426428","30455.807877","266902.667654","245214.035093","30224.0497717","NA","272298.751937","56731.9782098","238948.014006","8892.03897615","NA","244303.781302","236982.257074","265881.215085","250790.152172","260880.999054","30455.4732699","30455.629259","mental arithmetic experiment","4","60.2511339379","6","yes","1440"
"N","57.1428571429","10.04582281","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","0","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","0.021212857577","03/17/17 14:23:39","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_6.csv","10.0696257319","psycho","Jazzy James","3.1.4"," vp_alter","76","6","91","1","34","4","83","3","7","9","3","8","3537.63454811","1167.52470707","3537.63454811","Y","14","30466.187033","276392.804288","278128.886489","288184.415577","8890.05426428","30455.807877","299198.348387","277628.497723","30224.0497717","NA","302737.819201","56731.9782098","274202.951422","8892.03897615","NA","276353.867669","272302.852608","298252.454263","283170.906683","293203.763651","30455.4732699","30455.629259","mental arithmetic experiment","4","70.3207596697","7","yes","1440"
"Y","50","10.0433297328","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","0","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","0.00218068030092","03/17/17 14:23:39","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_6.csv","10.0258781928","psycho","Jazzy James","3.1.4"," Sonntag","73","3","92","2","74","4","35","5","7","9","7","3","2921.54323567","1355.04226338","2921.54323567","N","14","30466.187033","307736.62258","309732.762379","319752.170797","8890.05426428","30455.807877","330677.919703","309232.639127","30224.0497717","NA","333601.639846","56731.9782098","304711.473342","8892.03897615","NA","307630.954928","302741.459146","329774.568051","314752.350622","324773.281518","30455.4732699","30455.629259","mental arithmetic experiment","4","80.3466378625","8","yes","1440"
"N","55.5555555556","10.0406935663","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","1","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","-0.0182052283191","03/17/17 14:23:39","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_6.csv","10.0196042343","psycho","Jazzy James","3.1.4"," vp_haarfarbe_fake","57","7","27","7","53","3","72","2","5","2","5","7","2109.08885191","5619.73849958","2109.08885191","N","14","30466.187033","336738.881857","342967.422726","353004.787084","8890.05426428","30455.807877","365146.145456","342461.671497","30224.0497717","NA","367256.35761","56731.9782098","335657.32432","8892.03897615","NA","336701.199788","333607.008042","363023.231508","348004.839281","358019.475098","30455.4732699","30455.629259","mental arithmetic experiment","5","90.3662420968","9","yes","1440"
"N","60","10.0397022932","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","1","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","0.00388099518301","03/17/17 14:23:39","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_6.csv","10.0307808354","psycho","Jazzy James","3.1.4"," TU_Dresden","98","8","68","8","68","8","36","6","9","6","6","3","4515.94935334","3416.77078509","4515.94935334","Y","14","30466.187033","369758.409455","373696.258525","383727.41289","8890.05426428","30455.807877","394706.671776","373192.103393","30224.0497717","NA","399224.95825","56731.9782098","369436.291745","8892.03897615","NA","369715.583367","367259.372996","393756.229228","378727.039361","388756.574697","30455.4732699","30455.629259","mental arithmetic experiment","6","100.397022932","10","yes","1440"
