"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","0","10.0523355169","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","N","0","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","-0.00249425466822","03/15/17 12:44:00","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP10/subject-10_4.csv","10.0523355169","psycho","Jazzy James","3.1.4"," vp_alter_fake","97","7","57","7","74","4","65","5","9","5","7","6","2381.37312997","1831.67731922","2381.37312997","Y","10","48314.6829094","70803.4005716","73179.6822577","83198.4854501","8158.87507302","48104.2489343","94108.2934265","72679.4819188","47052.6556368","NA","96491.2707761","68239.8940497","70263.6544227","8159.99956553","NA","70777.9303786","NA","93224.3692946","78198.3982544","88224.5295053","48104.0995853","48104.1692815","mental arithmetic experiment","0","10.0523355169","1","yes","1440"
"N","0","10.0451381011","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","Y","0","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","0.00182284982991","03/15/17 12:44:00","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP10/subject-10_4.csv","10.0379406852","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe","52","2","64","4","64","4","79","9","5","6","6","7","1313.89120874","1135.84726453","1313.89120874","Y","10","48314.6829094","99481.8753651","101195.686137","111229.194626","8158.87507302","48104.2489343","122142.982829","100693.80102","47052.6556368","NA","123458.369036","68239.8940497","98361.5299253","8159.99956553","NA","99448.6969524","96496.6319533","121264.392418","106228.787612","116252.615267","48104.0995853","48104.1692815","mental arithmetic experiment","0","20.0902762022","2","yes","1440"
"Y","33.3333333333","10.0435239248","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","Y","1","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","0.00203658048617","03/15/17 12:44:00","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP10/subject-10_4.csv","10.0402955723","psycho","Jazzy James","3.1.4"," vp_name","31","1","81","1","61","1","92","2","3","8","6","9","2679.64092272","866.59119764","2679.64092272","N","10","48314.6829094","125518.187392","126932.261017","136970.564968","8158.87507302","48104.2489343","147841.810424","126431.920683","47052.6556368","NA","150523.075781","68239.8940497","125255.261913","8159.99956553","NA","125481.179308","123464.645617","147008.503843","131970.909828","142003.607307","48104.0995853","48104.1692815","mental arithmetic experiment","1","30.1305717744","3","yes","1440"
"Y","25","10.0429198156","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","N","0","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","0.018138929221","03/15/17 12:44:00","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP10/subject-10_4.csv","10.0411074878","psycho","Jazzy James","3.1.4"," vp_name_fake","78","8","89","9","83","3","84","4","7","8","8","8","1621.93065137","989.237517439","1621.93065137","N","10","48314.6829094","153700.30781","155247.94713","165260.325599","8158.87507302","48104.2489343","176123.479355","154748.244319","47052.6556368","NA","177794.215154","68239.8940497","152213.878356","8159.99956553","NA","153663.606872","150529.438653","175298.697133","160260.587488","170291.12891","48104.0995853","48104.1692815","mental arithmetic experiment","1","40.1716792623","4","yes","1440"
"Y","20","10.0411589605","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","N","0","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","0.0161235964678","03/15/17 12:44:00","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP10/subject-10_4.csv","10.03411554","psycho","Jazzy James","3.1.4"," vp_monat_fake","28","8","68","8","68","8","28","8","2","6","6","2","1617.0890277","657.044868669","1617.0890277","N","10","48314.6829094","180350.126298","181550.215968","191570.91182","8158.87507302","48104.2489343","202459.683006","181050.027697","47052.6556368","NA","204078.306859","68239.8940497","179550.179158","8159.99956553","NA","180310.523766","177804.301191","201602.372266","186571.188492","196602.066025","48104.0995853","48104.1692815","mental arithmetic experiment","1","50.2057948023","5","yes","1440"
"N","16.6666666667","10.0386225615","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","Y","0","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","-0.00294390361638","03/15/17 12:44:00","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP10/subject-10_4.csv","10.0259405669","psycho","Jazzy James","3.1.4"," tag","27","7","83","3","59","9","37","7","2","8","5","3","1927.70421291","1301.03602962","1927.70421291","N","10","48314.6829094","207779.290209","209645.787875","219666.398341","8158.87507302","48104.2489343","230541.938411","209145.402283","47052.6556368","NA","232470.714317","68239.8940497","205737.078745","8159.99956553","NA","207741.064403","204083.754628","229690.038632","214665.887236","224690.098371","48104.0995853","48104.1692815","mental arithmetic experiment","1","60.2317353692","6","yes","1440"
"N","28.5714285714","10.0367642115","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","N","1","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","0.00108970447759","03/15/17 12:44:00","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP10/subject-10_4.csv","10.0256141111","psycho","Jazzy James","3.1.4"," TU_Dresden","91","1","68","8","54","4","86","6","9","6","5","8","1990.49717836","1465.30033937","1990.49717836","Y","10","48314.6829094","235134.914965","237161.013329","247195.401619","8158.87507302","48104.2489343","258093.802649","236660.369468","47052.6556368","NA","260086.367482","68239.8940497","234535.523645","8159.99956553","NA","235094.069667","232474.642347","257218.823468","242195.862942","252218.821959","48104.0995853","48104.1692815","mental arithmetic experiment","2","70.2573494803","7","yes","1440"
"Y","25","10.0386045341","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","N","0","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","-0.000882808761304","03/15/17 12:44:00","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP10/subject-10_4.csv","10.0514867921","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe_fake","45","5","45","5","28","8","57","7","4","4","2","5","1532.08348821","1283.36064862","1532.08348821","Y","10","48314.6829094","262465.29521","264363.803651","274408.200438","8158.87507302","48104.2489343","285319.972882","263861.914612","47052.6556368","NA","286853.141338","68239.8940497","261802.096257","8159.99956553","NA","262438.939181","260090.233057","284457.160365","269408.368795","279428.588238","48104.0995853","48104.1692815","mental arithmetic experiment","2","80.3088362724","8","yes","1440"
"N","33.3333333333","10.0400319402","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","N","1","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","-0.00673766285666","03/15/17 12:44:00","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP10/subject-10_4.csv","10.0514511897","psycho","Jazzy James","3.1.4"," Sonntag","29","9","41","1","49","9","82","2","2","4","4","8","898.55762036","1008.91779589","898.55762036","N","10","48314.6829094","289203.2085","290763.816444","300794.945305","8158.87507302","48104.2489343","311688.59945","290263.348785","47052.6556368","NA","312589.500492","68239.8940497","288603.079185","8159.99956553","NA","289168.105144","286857.143288","310842.176103","295794.617341","305820.546744","48104.0995853","48104.1692815","mental arithmetic experiment","3","90.3602874622","9","yes","1440"
"Y","40","10.0410675408","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","Y","1","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","0.0278687252655","03/15/17 12:44:00","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP10/subject-10_4.csv","10.0503879454","psycho","Jazzy James","3.1.4"," vp_monat","28","8","89","9","58","8","39","9","2","8","5","3","1280.03212663","1553.36979662","1280.03212663","N","10","48314.6829094","321058.205084","323170.504685","333199.111509","8158.87507302","48104.2489343","344110.057857","322671.131649","47052.6556368","NA","345392.738138","68239.8940497","314346.739545","8159.99956553","NA","321029.854718","312593.39292","343247.344001","328198.798027","338245.712627","48104.0995853","48104.1692815","mental arithmetic experiment","4","100.410675408","10","yes","1440"
