"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","0","10.028647591","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","Y","0","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","-0.0025828102902","03/02/17 14:56:05","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_5.csv","10.028647591","psycho","Jazzy James","3.1.4"," vp_name","37","7","98","8","51","1","24","4","3","9","5","2","2676.90750359","2397.99085491","2676.90750359","N","4","32376.4454213","60302.6558792","63287.4079192","73335.070127","8554.02802062","32366.3607741","84278.9757856","62787.1467816","32142.6152075","NA","86957.207231","58081.220573","59616.2584161","8557.47364864","NA","60261.9220389","NA","83360.505922","68335.2152537","78360.4335095","32365.7654831","32365.9567728","mental arithmetic experiment","0","10.028647591","1","yes","1440"
"N","50","10.0270634168","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","N","1","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","-0.000601789731778","03/02/17 14:56:05","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_5.csv","10.0254792425","psycho","Jazzy James","3.1.4"," Sonntag","92","2","59","9","29","9","81","1","9","5","2","8","1591.90911025","1821.68874997","1591.90911025","N","4","32376.4454213","89614.1385402","92031.7172775","102059.568331","8554.02802062","32366.3607741","112947.548611","91532.055655","32142.6152075","NA","114541.083683","58081.220573","88927.1572513","8557.47364864","NA","89573.7399094","86964.0342209","112082.437706","97053.8121409","107082.597617","32365.7654831","32365.9567728","mental arithmetic experiment","1","20.0541268335","2","yes","1440"
"Y","33.3333333333","10.0275844347","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","N","0","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","0.00918372899464","03/02/17 14:56:05","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_5.csv","10.0286264707","psycho","Jazzy James","3.1.4"," vp_name_fake","98","8","46","6","94","4","97","7","9","4","9","9","2911.20900208","1351.97754006","2911.20900208","N","4","32376.4454213","116724.135538","118641.790761","128697.822948","8554.02802062","32366.3607741","139587.857631","118141.561304","32142.6152075","NA","142500.433117","58081.220573","116371.168361","8557.47364864","NA","116695.52174","114546.408114","138723.428309","123677.123836","133722.968188","32365.7654831","32365.9567728","mental arithmetic experiment","1","30.0827533042","3","yes","1440"
"N","50","10.028721663","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","N","1","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","0.00778687682451","03/02/17 14:56:05","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_5.csv","10.0321333476","psycho","Jazzy James","3.1.4"," TU_Dresden","32","2","92","2","28","8","97","7","3","9","2","9","1451.26442781","1491.379443","1451.26442781","Y","4","32376.4454213","145591.46498","147622.243912","157696.067851","8554.02802062","32366.3607741","168646.592917","147120.002595","32142.6152075","NA","170102.869194","58081.220573","144831.328362","8557.47364864","NA","145551.129409","142504.917261","167724.592642","152649.279118","162724.689494","32365.7654831","32365.9567728","mental arithmetic experiment","2","40.1148866518","4","yes","1440"
"Y","40","10.0287747956","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","N","0","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","-0.00499863984039","03/02/17 14:56:05","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_5.csv","10.0289873263","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe_fake","97","7","79","9","46","6","34","4","9","7","4","3","2206.15204513","4160.88548416","2206.15204513","Y","4","32376.4454213","172501.928737","177280.504293","187311.261803","8554.02802062","32366.3607741","198233.848317","176776.255942","32142.6152075","NA","200444.973592","58081.220573","172118.066466","8557.47364864","NA","172401.316701","170106.624989","197337.924085","182310.880129","192333.615541","32365.7654831","32365.9567728","mental arithmetic experiment","2","50.1438739781","5","yes","1440"
"Y","50","10.0339052915","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","Y","1","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","-0.00719926908144","03/02/17 14:56:05","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_5.csv","10.0595577708","psycho","Jazzy James","3.1.4"," TU_Chemnitz","92","2","76","6","47","7","64","4","9","7","4","6","1541.09363992","1638.83602944","1541.09363992","Y","4","32376.4454213","203315.150656","205490.206059","215528.950064","8554.02802062","32366.3607741","226468.4455","204990.214356","32142.6152075","NA","228010.894159","58081.220573","202717.303419","8557.47364864","NA","203271.297647","200450.91715","225586.930449","210523.334173","220569.667913","32365.7654831","32365.9567728","mental arithmetic experiment","3","60.203431749","6","yes","1440"
"Y","57.1428571429","10.0331595793","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","Y","1","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","0.0012383441299","03/02/17 14:56:05","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_5.csv","10.0286853058","psycho","Jazzy James","3.1.4"," vp_haarfarbe","65","5","93","3","36","6","37","7","6","9","3","3","3548.83302734","1196.77854901","3548.83302734","N","4","32376.4454213","230460.231811","232181.053873","242205.515117","8554.02802062","32366.3607741","253107.957983","231681.082084","32142.6152075","NA","256659.346869","58081.220573","230041.061507","8557.47364864","NA","230434.384169","228015.771744","252231.652106","237205.047453","247227.844114","32365.7654831","32365.9567728","mental arithmetic experiment","4","70.2321170548","7","yes","1440"
"N","62.5","10.0322297845","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","N","1","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","-0.00225921871402","03/02/17 14:56:05","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_5.csv","10.0257212209","psycho","Jazzy James","3.1.4"," vp_monat_fake","23","3","57","7","79","9","49","9","2","5","7","4","1658.77722446","4071.76802656","1658.77722446","N","4","32376.4454213","258893.602507","263505.504104","273554.686069","8554.02802062","32366.3607741","284491.842883","263005.43486","32142.6152075","NA","286151.974221","58081.220573","258600.539473","8557.47364864","NA","258853.53818","256663.102061","283578.314569","268533.028095","278574.100463","32365.7654831","32365.9567728","mental arithmetic experiment","5","80.2578382757","8","yes","1440"
"N","55.5555555556","10.0313447889","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","Y","0","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","-0.00119503319715","03/02/17 14:56:05","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_5.csv","10.0242648246","psycho","Jazzy James","3.1.4"," vp_monat","46","6","32","2","27","7","37","7","4","3","2","3","1473.7343276","1263.14641354","1473.7343276","N","4","32376.4454213","288660.272241","290478.677386","300514.286533","8554.02802062","32366.3607741","311418.874318","289969.291368","32142.6152075","NA","312896.992317","58081.220573","288189.981429","8557.47364864","NA","288622.217663","286160.866476","310534.599446","295508.580127","305532.659394","32365.7654831","32365.9567728","mental arithmetic experiment","5","90.2821031003","9","yes","1440"
"Y","60","10.0323353181","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","Y","1","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","-0.00199544256502","03/02/17 14:56:05","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_5.csv","10.0412500811","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe","36","6","34","4","83","3","94","4","3","3","8","9","1426.42000154","1860.82468783","1426.42000154","Y","4","32376.4454213","315260.97253","317693.963362","327802.87025","8554.02802062","32366.3607741","338764.240898","317171.140602","32142.6152075","NA","340193.831662","58081.220573","314926.00016","8557.47364864","NA","315147.923647","312900.405057","337841.99955","322801.681479","332828.259882","32365.7654831","32365.9567728","mental arithmetic experiment","6","100.323353181","10","yes","1440"
