"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","100","10.0572203122","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","1","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","0.000598408326865","03/24/17 15:42:43","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP21/subject-21_6.csv","10.0572203122","psycho","Jazzy James","3.1.4"," vp_haarfarbe_fake","39","9","46","6","68","8","84","4","3","4","6","8","1995.37648991","3510.64200835","1995.37648991","Y","21","79577.2393807","109283.085599","113464.26329","123503.700407","5067.45847244","79569.3781463","134213.949278","112964.406153","79419.1388094","NA","136209.975667","108060.451399","109237.439449","5074.38408262","NA","109237.761079","NA","133558.998179","118503.42675","128558.895897","79569.212202","79569.2993982","mental arithmetic experiment","1","10.0572203122","1","yes","1440"
"Y","100","10.0505639844","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","1","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","-0.000582240899106","03/24/17 15:42:43","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP21/subject-21_6.csv","10.0439076565","psycho","Jazzy James","3.1.4"," vp_haarfarbe","89","9","38","8","51","1","49","9","8","3","5","4","2144.68774561","2819.94801417","2144.68774561","Y","21","79577.2393807","137661.078366","141134.177738","151181.499624","5067.45847244","79569.3781463","161863.826102","140634.165519","79419.1388094","NA","164009.31732","108060.451399","137626.797592","5074.38408262","NA","137627.147282","136213.953804","161223.830809","146181.481521","156223.908049","79569.212202","79569.2993982","mental arithmetic experiment","2","20.1011279687","2","yes","1440"
"N","100","10.0397882148","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","1","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","-0.000976593935151","03/24/17 15:42:43","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP21/subject-21_6.csv","10.0182366758","psycho","Jazzy James","3.1.4"," vp_alter_fake","46","6","48","8","67","7","51","1","4","4","6","5","2015.11812972","2374.6002628","2015.11812972","N","21","79577.2393807","165305.967508","168270.070134","178297.396636","5067.45847244","79569.3781463","188928.749851","167770.356011","79419.1388094","NA","190944.850673","108060.451399","165278.550793","5074.38408262","NA","165278.874536","164012.207467","188313.734305","173297.227071","183313.562628","79569.212202","79569.2993982","mental arithmetic experiment","3","30.1193646445","3","yes","1440"
"Y","100","10.0446010774","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","1","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","-0.00541912296226","03/24/17 15:42:43","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP21/subject-21_6.csv","10.0590396652","psycho","Jazzy James","3.1.4"," vp_name","79","9","68","8","21","1","63","3","7","6","2","6","1985.78068499","1624.12981069","1985.78068499","Y","21","79577.2393807","192135.851664","194459.915549","204479.29181","5067.45847244","79569.3781463","215181.612767","193959.903632","79419.1388094","NA","217168.302526","108060.451399","192086.123285","5074.38408262","NA","192086.44582","190947.622848","214536.566431","199479.292413","209536.575181","79569.212202","79569.2993982","mental arithmetic experiment","4","40.1784043097","4","yes","1440"
"Y","100","10.0447047926","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","1","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","0.00121627018359","03/24/17 15:42:43","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP21/subject-21_6.csv","10.0451196534","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe","72","2","69","9","37","7","74","4","7","6","3","7","1666.38707566","1987.78197332","1666.38707566","N","21","79577.2393807","218459.403234","221113.818182","231134.137308","5067.45847244","79569.3781463","241772.404669","220613.773076","79419.1388094","NA","243439.569872","108060.451399","218396.079189","5074.38408262","NA","218396.413793","217170.997159","241177.504288","226133.968347","236177.484677","79569.212202","79569.2993982","mental arithmetic experiment","5","50.2235239631","5","yes","1440"
"Y","100","10.0469266863","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","1","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","-0.00135569548821","03/24/17 15:42:43","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP21/subject-21_6.csv","10.0580361547","psycho","Jazzy James","3.1.4"," tag","71","1","25","5","54","4","86","6","7","2","5","8","1186.77152336","1798.09314906","1186.77152336","Y","21","79577.2393807","244696.585922","247160.650381","257183.998745","5067.45847244","79569.3781463","267859.24091","246660.665919","79419.1388094","NA","269047.369858","108060.451399","244663.784767","5074.38408262","NA","244664.115751","243442.162526","267240.37606","252183.718148","262240.242701","79569.212202","79569.2993982","mental arithmetic experiment","6","60.2815601179","6","yes","1440"
"Y","85.7142857143","10.045629555","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","0","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","-0.0034641423647","03/24/17 15:42:43","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP21/subject-21_6.csv","10.037846767","psycho","Jazzy James","3.1.4"," vp_monat_fake","82","2","79","9","23","3","39","9","8","7","2","3","1756.12583406","1821.48224472","1756.12583406","Y","21","79577.2393807","270296.467951","272789.727444","282811.861096","5067.45847244","79569.3781463","293521.27753","272289.523031","79419.1388094","NA","295278.351057","108060.451399","270263.482749","5074.38408262","NA","270263.80981","269050.390346","292848.234881","277811.879802","287848.039971","79569.212202","79569.2993982","mental arithmetic experiment","6","70.3194068849","7","yes","1440"
"N","75","10.0438229118","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","0","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","-0.000751762400499","03/24/17 15:42:43","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP21/subject-21_6.csv","10.0311764094","psycho","Jazzy James","3.1.4"," TU_Chemnitz","65","5","74","4","21","1","56","6","6","7","2","5","1405.73805239","1879.17987307","1405.73805239","N","21","79577.2393807","296782.266588","299336.465356","309356.732587","5067.45847244","79569.3781463","319999.198036","298836.384345","79419.1388094","NA","321406.02589","108060.451399","296731.385047","5074.38408262","NA","296731.701246","295280.935866","319386.123134","304357.306452","314386.052532","79569.212202","79569.2993982","mental arithmetic experiment","6","80.3505832942","8","yes","1440"
"Y","66.6666666667","10.0435140165","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","0","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","-0.000442751068293","03/24/17 15:42:43","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP21/subject-21_6.csv","10.0410428544","psycho","Jazzy James","3.1.4"," Sonntag","56","6","52","2","52","2","52","2","5","5","5","5","1548.38377789","1452.5165454","1548.38377789","Y","21","79577.2393807","322656.358307","324757.259988","334787.578314","5067.45847244","79569.3781463","345471.944701","324257.245958","79419.1388094","NA","347021.279793","108060.451399","322591.460808","5074.38408262","NA","322591.785153","321408.642681","344827.034138","329787.443447","339826.906813","79569.212202","79569.2993982","mental arithmetic experiment","6","90.3916261486","9","yes","1440"
"N","70","10.043752574","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","1","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","-0.000802081891553","03/24/17 15:42:43","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP21/subject-21_6.csv","10.0458995916","psycho","Jazzy James","3.1.4"," TU_Dresden","46","6","79","9","69","9","68","8","4","7","6","6","1340.7162458","1468.19013597","1340.7162458","N","21","79577.2393807","348488.054575","350615.199593","360671.437817","5067.45847244","79569.3781463","371342.828566","350115.217545","79419.1388094","NA","372685.027449","108060.451399","348430.96732","5074.38408262","NA","348431.315199","347023.871843","370715.779644","355671.188297","365715.621544","79569.212202","79569.2993982","mental arithmetic experiment","7","100.43752574","10","yes","1440"
