"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","100","10.0268433939","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","1","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","0.000235112421206","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.0268433939","psycho","Jazzy James","3.1.4"," vp_alter","69","9","46","6","23","3","24","4","6","4","2","2","2735.68181852","4870.69110395","2735.68181852","N","11","186221.483646","219677.909445","225195.668211","235223.271938","5284.38404687","186212.125811","245932.556305","224695.776076","186061.592446","NA","248668.888932","218560.803298","219641.920928","5288.45726217","NA","219642.282992","NA","245248.512899","230223.037201","240249.090692","186211.912495","186212.033183","mental arithmetic experiment","1","10.0268433939","1","yes","1440"
"Y","50","10.0254250098","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","N","0","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","-0.000700296138617","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.0240066258","psycho","Jazzy James","3.1.4"," Sonntag","59","9","71","1","56","6","76","6","5","7","5","7","3795.97656845","2312.45664666","3795.97656845","Y","11","186221.483646","250163.715195","253181.937553","263231.285612","5284.38404687","186212.125811","273863.798319","252681.883394","186061.592446","NA","277660.463411","218560.803298","250114.335757","5288.45726217","NA","250114.679717","248673.303393","273253.686184","258231.214105","268254.067558","186211.912495","186212.033183","mental arithmetic experiment","1","20.0508500197","2","yes","1440"
"N","66.6666666667","10.0320425264","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","N","1","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","-0.00150166379811","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.0452775594","psycho","Jazzy James","3.1.4"," vp_alter_fake","32","2","43","3","91","1","72","2","3","4","9","7","1708.4437753","3300.04601225","1708.4437753","N","11","186221.483646","278919.685548","282897.15584","292942.573397","5284.38404687","186212.125811","303622.968107","282397.088405","186061.592446","NA","305332.317041","218560.803298","278879.608127","5288.45726217","NA","278879.951483","277664.027625","302986.108224","287942.576113","297985.733488","186211.912495","186212.033183","mental arithmetic experiment","2","30.0961275791","3","yes","1440"
"Y","75","10.0360344534","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","1","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","-0.000960345328968","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.0480102343","psycho","Jazzy James","3.1.4"," vp_monat","72","2","72","2","46","6","87","7","7","7","4","8","1173.86956961","2783.2765849","1173.86956961","Y","11","186221.483646","306684.134223","310140.254078","320176.68914","5284.38404687","186212.125811","330845.12157","309640.383667","186061.592446","NA","332019.732465","218560.803298","306635.766451","5288.45726217","NA","306636.115842","305345.630421","330223.092415","315176.543409","325222.89328","186211.912495","186212.033183","mental arithmetic experiment","3","40.1441378135","4","yes","1440"
"Y","80","10.0389961787","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","1","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","-0.00115248152074","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.0508430801","psycho","Jazzy James","3.1.4"," vp_name","25","5","42","2","24","4","89","9","2","4","2","8","817.413447947","1422.72311037","817.413447947","Y","11","186221.483646","333316.259823","335406.401888","345427.893378","5284.38404687","186212.125811","356121.21406","334906.393289","186061.592446","NA","356939.411375","218560.803298","333247.3024","5288.45726217","NA","333247.621016","332022.698671","355477.207042","340427.69545","350476.970192","186211.912495","186212.033183","mental arithmetic experiment","4","50.1949808936","5","yes","1440"
"N","83.3333333333","10.0384813243","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","N","1","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","-0.000443227770012","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.0359070522","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe_fake","78","8","71","1","56","6","97","7","7","7","5","9","873.64644793","1751.35132689","873.64644793","N","11","186221.483646","358171.475726","360592.409337","370632.860589","5284.38404687","186212.125811","381296.672183","360092.514486","186061.592446","NA","382171.689343","218560.803298","358124.496468","5288.45726217","NA","358124.825945","356942.196248","380667.278353","365632.584515","375667.193268","186211.912495","186212.033183","mental arithmetic experiment","5","60.2308879458","6","yes","1440"
"N","85.7142857143","10.0368420814","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","N","1","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","0.000304490728686","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.0270066243","psycho","Jazzy James","3.1.4"," vp_name_fake","46","6","45","5","24","4","94","4","4","4","2","9","725.547960601","1543.72566442","725.547960601","Y","11","186221.483646","383442.50717","385631.461515","395676.908339","5284.38404687","186212.125811","406316.35577","385131.512053","186061.592446","NA","407042.714753","218560.803298","383379.394056","5288.45726217","NA","383379.715991","382174.347192","405702.327013","390676.672093","400702.288091","186211.912495","186212.033183","mental arithmetic experiment","6","70.2578945701","7","yes","1440"
"N","75","10.0376110894","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","0","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","-0.00062446310847","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.0429941451","psycho","Jazzy James","3.1.4"," TU_Chemnitz","62","2","59","9","68","8","74","4","6","5","6","7","1366.04447046","2372.4460563","1366.04447046","N","11","186221.483646","408597.400082","411616.579193","421659.999366","5284.38404687","186212.125811","432347.496255","411116.530164","186061.592446","NA","433714.36442","218560.803298","408544.011393","5288.45726217","NA","408544.352336","407045.842982","431701.399527","416659.881092","426701.378105","186211.912495","186212.033183","mental arithmetic experiment","6","80.3008887152","8","yes","1440"
"Y","66.6666666667","10.0401037044","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","N","0","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","-0.000736681705368","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.0600446243","psycho","Jazzy James","3.1.4"," vp_haarfarbe_fake","29","9","63","3","46","6","64","4","2","6","4","6","2206.57266088","1663.95400586","2206.57266088","Y","11","186221.483646","435049.527281","437371.635034","447408.064363","5284.38404687","186212.125811","458082.52998","436871.759192","186061.592446","NA","460290.363527","218560.803298","434991.188579","5288.45726217","NA","434991.612495","433717.528554","457466.487546","442407.810315","452466.248282","186211.912495","186212.033183","mental arithmetic experiment","6","90.3609333396","9","yes","1440"
"N","70","10.0412849335","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","N","1","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","0.00200432847123","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.0519159952","psycho","Jazzy James","3.1.4"," vp_monat_fake","74","4","61","1","23","3","46","6","7","6","2","4","830.446831716","1479.28770025","830.446831716","Y","11","186221.483646","461609.641451","463767.931425","473796.207987","5284.38404687","186212.125811","484498.280651","463267.7252","186061.592446","NA","485329.950955","218560.803298","461559.272675","5288.45726217","NA","461559.629307","460292.935084","483846.606031","468796.102989","478846.384267","186211.912495","186212.033183","mental arithmetic experiment","7","100.412849335","10","yes","1440"
"N","63.6363636364","10.0410015337","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","0","10","10","10","10","10","10","10","0","NA","10","10","10","21","21","-0.00138680501765","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","10","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.0381675359","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe","46","6","68","8","23","3","24","4","4","6","2","2","981.627385281","2500.98405864","981.627385281","N","11","186221.483646","486539.70525","489697.848286","499714.413902","5284.38404687","186212.125811","510394.727147","489197.800464","186061.592446","NA","511377.307665","218560.803298","486503.52303","5288.45726217","NA","486503.859145","485332.551779","509750.896635","494714.810965","504750.600347","186211.912495","186212.033183","mental arithmetic experiment","7","110.451016871","11","yes","1440"
"N","58.3333333333","10.0404150456","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","0","11","11","11","11","11","11","11","0","NA","11","11","11","23","23","0.00129185952063","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","11","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.033963676","psycho","Jazzy James","3.1.4"," vp_haarfarbe","69","9","23","3","24","4","46","6","6","2","2","4","637.230394635","1631.40780881","637.230394635","Y","11","186221.483646","512664.792183","514954.903171","525003.343657","5284.38404687","186212.125811","535690.775978","514454.875262","186061.592446","NA","536329.25338","218560.803298","512626.798136","5288.45726217","NA","512627.124295","511380.224389","535035.757701","520003.303227","530035.653004","186211.912495","186212.033183","mental arithmetic experiment","7","120.484980547","12","yes","1440"
"N","53.8461538462","10.0400043587","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","0","12","12","12","12","12","12","12","0","NA","12","12","12","25","25","6.20463726894e-05","03/16/17 13:27:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","12","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP11/subject-11_1.csv","10.0350761163","psycho","Jazzy James","3.1.4"," tag","45","5","25","5","34","4","82","2","4","2","3","8","1141.40031107","6282.00197023","1141.40031107","Y","11","186221.483646","537669.892754","544471.156054","554507.582366","5284.38404687","186212.125811","565258.013448","543971.756023","186061.592446","NA","566400.573871","218560.803298","537614.955036","5288.45726217","NA","537615.278781","536332.52221","564541.025877","549507.561547","559540.960102","186211.912495","186212.033183","mental arithmetic experiment","7","130.520056663","13","yes","1440"
