"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","100","10.030841651","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","1","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","-0.00110717290817","03/16/17 18:49:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP12/subject-12_3.csv","10.030841651","psycho","Jazzy James","3.1.4"," Sonntag","86","6","26","6","84","4","62","2","8","2","8","6","1348.40819523","11073.7898162","1348.40819523","N","12","30903.1786614","54597.1336109","66210.2860415","76245.329642","8935.3354771","30892.6148031","87185.1515834","65692.9774011","30672.7608561","NA","88534.9826546","52410.5479883","54169.0458706","8942.28904416","NA","54562.710633","NA","86273.4637254","71244.8957795","81273.4175634","30892.113357","30892.3091684","mental arithmetic experiment","1","10.030841651","1","yes","1440"
"N","50","10.0331032876","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","0","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","0.000813956410847","03/16/17 18:49:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP12/subject-12_3.csv","10.0353649242","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe","24","4","83","3","91","1","43","3","2","8","9","4","1518.0209835","1443.02190372","1518.0209835","Y","12","30903.1786614","91631.7786493","93655.6990165","103709.187506","8935.3354771","30892.6148031","114663.754136","93155.6857411","30672.7608561","NA","116182.837449","52410.5479883","90523.2900899","8942.28904416","NA","91591.1744882","88540.8434191","113739.539478","98704.3613139","108738.792438","30892.113357","30892.3091684","mental arithmetic experiment","1","20.0662065753","2","yes","1440"
"Y","33.3333333333","10.0317686123","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","0","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","-0.00224089924669","03/16/17 18:49:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP12/subject-12_3.csv","10.0290992616","psycho","Jazzy James","3.1.4"," vp_alter_fake","64","4","23","3","46","6","69","9","6","2","4","6","2330.82439309","1597.09770717","2330.82439309","Y","12","30903.1786614","118318.335609","120497.004599","130528.525103","8935.3354771","30892.6148031","141453.926395","119996.962057","30672.7608561","NA","143786.13052","52410.5479883","118058.68247","8942.28904416","NA","118277.780929","116185.729061","140554.690814","125527.179163","135555.033258","30892.113357","30892.3091684","mental arithmetic experiment","1","30.0953058369","3","yes","1440"
"N","50","10.0314259926","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","1","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","-0.00106242617481","03/16/17 18:49:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP12/subject-12_3.csv","10.0303981337","psycho","Jazzy James","3.1.4"," vp_haarfarbe_fake","23","3","83","3","76","6","31","1","2","8","7","3","1095.5149236","2124.73758559","1095.5149236","N","12","30903.1786614","146619.549942","149314.799238","159329.746676","8935.3354771","30892.6148031","170273.216925","148814.326756","30672.7608561","NA","171370.202093","52410.5479883","145748.962562","8942.28904416","NA","146566.70078","143789.120792","169358.001445","154329.571985","164357.23419","30892.113357","30892.3091684","mental arithmetic experiment","2","40.1257039706","4","yes","1440"
"N","40","10.0301898314","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","0","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","-0.000401415901589","03/16/17 18:49:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP12/subject-12_3.csv","10.0252451866","psycho","Jazzy James","3.1.4"," vp_monat","74","4","42","2","63","3","57","7","7","4","6","5","1328.94683645","977.929733583","1328.94683645","N","12","30903.1786614","173525.657929","175034.301086","185091.080354","8935.3354771","30892.6148031","196029.689713","174531.625802","30672.7608561","NA","197360.455875","52410.5479883","173284.62075","8942.28904416","NA","173488.031972","171373.995826","195110.459949","180088.259342","190106.460146","30892.113357","30892.3091684","mental arithmetic experiment","2","50.1509491572","5","yes","1440"
"Y","50","10.0370933846","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","1","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","0.00413514849491","03/16/17 18:49:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP12/subject-12_3.csv","10.0716111506","psycho","Jazzy James","3.1.4"," tag","32","2","76","6","35","5","57","7","3","7","3","5","1453.56313363","8139.90587778","1453.56313363","N","12","30903.1786614","199954.327371","208676.144863","218705.790526","8935.3354771","30892.6148031","229672.141139","208172.158336","30672.7608561","NA","231127.729668","52410.5479883","199176.560019","8942.28904416","NA","199900.180243","197366.857912","228775.465286","213705.920564","223771.247647","30892.113357","30892.3091684","mental arithmetic experiment","3","60.2225603078","6","yes","1440"
"N","57.1428571429","10.037361097","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","1","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","0.00216097072807","03/16/17 18:49:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP12/subject-12_3.csv","10.038967371","psycho","Jazzy James","3.1.4"," TU_Dresden","96","6","67","7","41","1","63","3","9","6","4","6","1134.45121822","4531.43481774","1134.45121822","Y","12","30903.1786614","233905.818645","238994.851277","249033.746237","8935.3354771","30892.6148031","259935.162294","238491.112456","30672.7608561","NA","261071.749033","52410.5479883","233346.79343","8942.28904416","NA","233868.292857","231133.677929","259070.798035","244024.598919","254066.649489","30892.113357","30892.3091684","mental arithmetic experiment","4","70.2615276788","7","yes","1440"
"N","62.5","10.0358813428","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","1","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","-0.00046914532222","03/16/17 18:49:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP12/subject-12_3.csv","10.0255230638","psycho","Jazzy James","3.1.4"," vp_monat_fake","36","6","52","2","34","4","25","5","3","5","3","2","1063.20212261","2731.42552499","1063.20212261","N","12","30903.1786614","263224.522646","266507.537682","276538.073699","8935.3354771","30892.6148031","287428.003261","265988.01055","30672.7608561","NA","288493.438659","52410.5479883","262974.387931","8942.28904416","NA","263167.831478","261078.315805","286562.065572","271534.715639","281561.602745","30892.113357","30892.3091684","mental arithmetic experiment","5","80.2870507426","8","yes","1440"
"Y","66.6666666667","10.0345254931","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","1","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","0.000224733076175","03/16/17 18:49:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP12/subject-12_3.csv","10.0236786955","psycho","Jazzy James","3.1.4"," vp_haarfarbe","71","1","49","9","41","1","68","8","7","4","4","6","2832.95387963","1578.81634582","2832.95387963","N","12","30903.1786614","290986.639569","293093.25208","303132.601117","8935.3354771","30892.6148031","314087.888538","292591.744423","30672.7608561","NA","316928.572894","52410.5479883","290387.466985","8942.28904416","NA","290954.609774","288498.75091","313153.926456","298129.923118","308149.743514","30892.113357","30892.3091684","mental arithmetic experiment","6","90.3107294381","9","yes","1440"
"Y","70","10.0349435224","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","1","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","-0.000789890471463","03/16/17 18:49:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP12/subject-12_3.csv","10.0387057863","psycho","Jazzy James","3.1.4"," TU_Chemnitz","35","5","98","8","36","6","31","1","3","9","3","3","1096.43906887","1769.96416259","1096.43906887","Y","12","30903.1786614","319288.210827","321594.289971","331625.176879","8935.3354771","30892.6148031","342568.582863","321092.384053","30672.7608561","NA","343666.148224","52410.5479883","319049.046679","8942.28904416","NA","319242.79405","316933.499557","341657.890957","326625.445101","336652.688831","30892.113357","30892.3091684","mental arithmetic experiment","7","100.349435224","10","yes","1440"
