"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","0","10.0427143661","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","0","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","5.12720709073e-05","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.0427143661","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe_fake","96","6","78","8","68","8","86","6","9","7","6","8","2076.3380014","2211.70782337","2076.3380014","N","3","81645.5704185","115060.059167","117944.238489","127990.648887","4814.38706962","81637.5254385","138674.842692","117444.42661","81481.0758622","NA","140751.810075","113804.437954","115031.548426","4821.15729559","NA","115031.863721","NA","138031.814541","122990.344455","133031.835963","81637.3685457","81637.4439749","mental arithmetic experiment","0","10.0427143661","1","yes","1440"
"N","50","10.0333035136","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","1","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","-0.00714557641074","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.0238926612","psycho","Jazzy James","3.1.4"," vp_alter_fake","82","2","43","3","43","3","79","9","8","4","4","7","1780.71727163","1283.18486347","1780.71727163","N","3","81645.5704185","142219.95254","144178.04587","154220.379168","4814.38706962","81637.5254385","164889.878755","143678.016453","81481.0758622","NA","166671.269459","113804.437954","142176.274792","4821.15729559","NA","142176.591293","140755.786403","164242.727642","149220.19512","159242.708633","81637.3685457","81637.4439749","mental arithmetic experiment","1","20.0666070273","2","yes","1440"
"N","33.3333333333","10.0321573916","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","0","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","-0.000143246909203","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.0298651476","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe","46","6","72","2","32","2","43","3","4","7","3","4","3864.36949461","1068.13974924","3864.36949461","N","3","81645.5704185","167882.388633","169611.933809","179663.204264","4814.38706962","81637.5254385","190333.560426","169111.897754","81481.0758622","NA","194198.614214","113804.437954","167850.676374","4821.15729559","NA","167851.016711","166674.015083","189691.52975","174663.216936","184691.540612","81637.3685457","81637.4439749","mental arithmetic experiment","1","30.0964721749","3","yes","1440"
"N","25","10.0361262263","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","0","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","0.00370912541738","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.0480327303","psycho","Jazzy James","3.1.4"," vp_monat","74","4","51","1","35","5","98","8","7","5","3","9","2041.69245089","1813.14821995","2041.69245089","Y","3","81645.5704185","195432.693442","197906.83766","207958.167854","4814.38706962","81637.5254385","218675.606941","197406.981126","81481.0758622","NA","220718.030754","113804.437954","195400.705414","4821.15729559","NA","195401.094026","194201.36889","218004.494979","202957.992557","213004.454247","81637.3685457","81637.4439749","mental arithmetic experiment","1","40.1445049052","4","yes","1440"
"Y","20","10.0391262278","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","0","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","0.00430805897273","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.0511262338","psycho","Jazzy James","3.1.4"," TU_Dresden","42","2","86","6","53","3","38","8","4","8","5","3","2174.30940768","1323.60919814","2174.30940768","N","3","81645.5704185","222137.628777","224108.680547","234164.051938","4814.38706962","81637.5254385","244854.366975","223608.716904","81481.0758622","NA","247029.494639","113804.437954","222096.382565","4821.15729559","NA","222096.725919","220720.735344","244213.417653","229164.320466","239213.346448","81637.3685457","81637.4439749","mental arithmetic experiment","1","50.195631139","5","yes","1440"
"Y","16.6666666667","10.0413034875","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","0","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","-0.000312391084072","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.052189786","psycho","Jazzy James","3.1.4"," vp_name_fake","97","7","41","1","43","3","31","1","9","4","4","3","4284.77460992","1234.01828103","4284.77460992","Y","3","81645.5704185","248274.583518","250167.562716","260228.886378","4814.38706962","81637.5254385","270927.217431","249667.511273","81481.0758622","NA","275212.792797","113804.437954","248240.5939","4821.15729559","NA","248240.910099","247032.135869","270279.378705","255228.87974","265279.195261","81637.3685457","81637.4439749","mental arithmetic experiment","1","60.247820925","6","yes","1440"
"Y","14.2857142857","10.0392763018","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","0","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","-0.00113339399472","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.0271131876","psycho","Jazzy James","3.1.4"," vp_haarfarbe_fake","91","1","38","8","92","2","42","2","9","3","9","4","2794.8074518","1746.35865392","2794.8074518","Y","3","81645.5704185","276505.431055","278927.685695","288986.835186","4814.38706962","81637.5254385","299696.373212","278427.660502","81481.0758622","NA","302492.115684","113804.437954","276451.930309","4821.15729559","NA","276452.247414","275215.680832","299012.177898","283986.825531","294012.409315","81637.3685457","81637.4439749","mental arithmetic experiment","1","70.2749341126","7","yes","1440"
"Y","25","10.0376300966","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","1","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","-0.000196498124364","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.0261066599","psycho","Jazzy James","3.1.4"," tag","76","6","71","1","87","7","32","2","7","7","8","3","1527.47992451","1555.77644586","1527.47992451","Y","3","81645.5704185","303719.314861","305981.441996","316027.770629","4814.38706962","81637.5254385","326675.266906","305481.370036","81481.0758622","NA","328203.793487","113804.437954","303657.33768","4821.15729559","NA","303657.653879","302495.095139","326052.060953","311027.757655","321051.902853","81637.3685457","81637.4439749","mental arithmetic experiment","2","80.3010407725","8","yes","1440"
"Y","22.2222222222","10.0360264418","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","0","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","-0.00761084966145","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.0231972037","psycho","Jazzy James","3.1.4"," vp_monat_fake","27","7","24","4","57","7","48","8","2","2","5","4","1755.18477898","1512.47222319","1755.18477898","Y","3","81645.5704185","329506.194399","331546.288957","341586.573899","4814.38706962","81637.5254385","352286.949687","331046.917585","81481.0758622","NA","354043.199829","113804.437954","329467.323907","4821.15729559","NA","329467.641916","328206.659798","351607.959594","336586.404937","346607.917655","81637.3685457","81637.4439749","mental arithmetic experiment","2","90.3242379762","9","yes","1440"
"N","20","10.0361781819","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","0","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","0.00304094119919","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.0375438432","psycho","Jazzy James","3.1.4"," vp_name","24","4","58","8","81","1","21","1","2","5","8","2","1277.49961154","924.07173018","1277.49961154","Y","3","81645.5704185","355309.99905","356907.166229","366941.462392","4814.38706962","81637.5254385","377571.881793","356407.054745","81481.0758622","NA","378850.411768","113804.437954","355254.209781","4821.15729559","NA","355254.532618","354046.411304","376977.753506","361941.527563","371977.752601","81637.3685457","81637.4439749","mental arithmetic experiment","2","100.361781819","10","yes","1440"
"Y","27.2727272727","10.0346103319","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","1","10","10","10","10","10","10","10","0","NA","10","10","10","21","21","0.00237608129922","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","10","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.0189318316","psycho","Jazzy James","3.1.4"," vp_alter","91","1","56","6","59","9","48","8","9","5","5","4","1949.16522471","1140.56780107","1949.16522471","N","3","81645.5704185","380108.92011","381902.98926","391939.259858","4814.38706962","81637.5254385","402587.768396","381402.920922","81481.0758622","NA","404537.856875","113804.437954","380052.886752","4821.15729559","NA","380053.205365","378853.226184","401956.583539","386939.194989","396956.584142","81637.3685457","81637.4439749","mental arithmetic experiment","3","110.380713651","11","yes","1440"
"N","33.3333333333","10.0360500428","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","1","11","11","11","11","11","11","11","0","NA","11","11","11","23","23","4.54354377958e-05","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","11","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.0518868622","psycho","Jazzy James","3.1.4"," Sonntag","52","2","29","9","45","5","53","3","5","2","4","5","2539.66114173","803.160484738","2539.66114173","Y","3","81645.5704185","405829.714591","407292.935449","417328.114133","4814.38706962","81637.5254385","428020.63261","406792.739484","81481.0758622","NA","430561.401958","113804.437954","405783.689787","4821.15729559","NA","405784.002365","404540.438365","427378.42724","412328.579079","422378.441421","81637.3685457","81637.4439749","mental arithmetic experiment","4","120.432600513","12","yes","1440"
"Y","38.4615384615","10.0375178956","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","1","12","12","12","12","12","12","12","0","NA","12","12","12","25","25","-0.000654803669396","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","12","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.0551321294","psycho","Jazzy James","3.1.4"," vp_haarfarbe","82","2","63","3","31","1","43","3","8","6","3","4","2220.38821916","1286.6413325","2220.38821916","Y","3","81645.5704185","431841.605255","433800.895798","443821.992146","4814.38706962","81637.5254385","454515.290863","433300.642808","81481.0758622","NA","456736.635826","113804.437954","431816.684644","4821.15729559","NA","431817.008386","430564.103229","453875.36074","438822.628166","448875.312466","81637.3685457","81637.4439749","mental arithmetic experiment","5","130.487732643","13","yes","1440"
"N","35.7142857143","10.0369216814","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","0","13","13","13","13","13","13","13","0","NA","13","13","13","27","27","-0.00039341998183","02/28/17 13:24:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","13","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_3.csv","10.029170897","psycho","Jazzy James","3.1.4"," TU_Chemnitz","86","6","95","5","65","5","65","5","8","9","6","6","2120.98335579","2030.12462417","2120.98335579","N","3","81645.5704185","458153.480078","460706.546201","470726.839681","4814.38706962","81637.5254385","481461.926794","460206.618462","81481.0758622","NA","483584.015943","113804.437954","458107.862894","4821.15729559","NA","458108.179697","456739.301495","480754.205104","465726.712357","475754.134502","81637.3685457","81637.4439749","mental arithmetic experiment","5","140.51690354","14","yes","1440"
