"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","0","10.0274738006","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","N","0","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","-0.0033354840662","03/22/17 15:18:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP18/subject-18_4.csv","10.0274738006","psycho","Jazzy James","3.1.4"," vp_alter_fake","47","7","75","5","27","7","71","1","4","7","2","7","3825.20153005","4088.71938581","3825.20153005","Y","18","68530.6626189","97134.0045873","101740.809029","111756.996905","5320.53038957","68522.6768453","122348.851102","101241.463749","68376.4579588","NA","126174.688948","96151.0439012","97101.3416027","5326.99069574","NA","97101.6810313","NA","121782.235305","106757.148667","116782.858043","68522.5220659","68522.5950807","mental arithmetic experiment","0","10.0274738006","1","yes","1440"
"Y","50","10.0276257138","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","Y","1","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","-0.000265506015179","03/22/17 15:18:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP18/subject-18_4.csv","10.0277776269","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe","35","5","25","5","69","9","58","8","3","2","6","5","1705.38173796","3993.12604356","1705.38173796","Y","18","68530.6626189","127428.635521","131935.51521","141950.75148","5320.53038957","68522.6768453","152475.786222","131435.508874","68376.4579588","NA","154181.83505","96151.0439012","127401.752779","5326.99069574","NA","127402.069579","126178.796184","151976.9967","136951.270127","146976.868773","68522.5220659","68522.5950807","mental arithmetic experiment","1","20.0552514276","2","yes","1440"
"Y","33.3333333333","10.0273576406","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","N","0","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","-0.000886591603444","03/22/17 15:18:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP18/subject-18_4.csv","10.0268214944","psycho","Jazzy James","3.1.4"," TU_Dresden","65","5","87","7","68","8","28","8","6","8","6","2","2293.01434893","2867.43398643","2293.01434893","Y","18","68530.6626189","155409.710493","158793.221325","168809.425494","5320.53038957","68522.6768453","179367.108738","158293.289814","68376.4579588","NA","181660.981464","96151.0439012","155380.972208","5326.99069574","NA","155381.304999","154185.261619","178834.683203","163809.456872","173834.606568","68522.5220659","68522.5950807","mental arithmetic experiment","1","30.0820729219","3","yes","1440"
"Y","50","10.0272220201","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","Y","1","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","-7.83592264316e-05","03/22/17 15:18:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP18/subject-18_4.csv","10.0268151584","psycho","Jazzy James","3.1.4"," TU_Chemnitz","86","6","79","9","29","9","56","6","8","7","2","5","1706.83268193","1355.76397978","1706.83268193","Y","18","68530.6626189","182888.280633","184762.784087","194778.04751","5320.53038957","68522.6768453","205336.447326","184262.843524","68376.4579588","NA","207044.377041","96151.0439012","182867.021845","5326.99069574","NA","182867.338041","181664.022141","204803.321814","189778.270477","199803.83322","68522.5220659","68522.5950807","mental arithmetic experiment","2","40.1088880803","4","yes","1440"
"N","40","10.0271309325","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","Y","0","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","-0.00387541265602","03/22/17 15:18:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP18/subject-18_4.csv","10.0267665824","psycho","Jazzy James","3.1.4"," vp_monat","62","2","67","7","98","8","47","7","6","6","9","4","1435.03397605","1195.10534958","1435.03397605","N","18","68530.6626189","208136.105424","209843.414211","219858.646256","5320.53038957","68522.6768453","230383.450187","209343.303482","68376.4579588","NA","231819.410728","96151.0439012","208116.560071","5326.99069574","NA","208116.875664","207047.202897","229883.877113","214858.928661","224884.530626","68522.5220659","68522.5950807","mental arithmetic experiment","2","50.1356546627","5","yes","1440"
"Y","33.3333333333","10.0270844384","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","N","0","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","0.00138398945493","03/22/17 15:18:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP18/subject-18_4.csv","10.0268519675","psycho","Jazzy James","3.1.4"," vp_monat_fake","41","1","67","7","23","3","75","5","4","6","2","7","1228.50632725","1432.22863667","1228.50632725","N","18","68530.6626189","232898.228153","234856.013497","244872.344688","5320.53038957","68522.6768453","255397.109698","234356.787395","68376.4579588","NA","256626.660258","96151.0439012","232867.618636","5326.99069574","NA","232867.946599","231822.353347","254897.517314","239872.641575","249898.137035","68522.5220659","68522.5950807","mental arithmetic experiment","2","60.1625066302","6","yes","1440"
"Y","28.5714285714","10.0270380821","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","N","0","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","9.87827174197e-05","03/22/17 15:18:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP18/subject-18_4.csv","10.0267599447","psycho","Jazzy James","3.1.4"," vp_haarfarbe_fake","63","3","34","4","83","3","81","1","6","3","8","8","1560.05803776","4378.6990925","1560.05803776","N","18","68530.6626189","257710.803544","262602.715911","272618.961415","5320.53038957","68522.6768453","283176.87879","262103.115984","68376.4579588","NA","284737.809385","96151.0439012","257687.202246","5326.99069574","NA","257687.530209","256629.797483","282644.188349","267618.990983","277644.48765","68522.5220659","68522.5950807","mental arithmetic experiment","2","70.1892665748","7","yes","1440"
"Y","37.5","10.0271326372","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","Y","1","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","0.000397762661619","03/22/17 15:18:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP18/subject-18_4.csv","10.0277945229","psycho","Jazzy James","3.1.4"," vp_name","96","6","71","1","57","7","87","7","9","7","5","8","1114.49031105","1521.82691617","1114.49031105","N","18","68530.6626189","285758.846112","287801.468383","297816.562243","5320.53038957","68522.6768453","308341.465438","287301.160936","68376.4579588","NA","309456.940545","96151.0439012","285738.090281","5326.99069574","NA","285738.436046","284741.274272","307842.831299","292816.957187","302842.55523","68522.5220659","68522.5950807","mental arithmetic experiment","3","80.2170610977","8","yes","1440"
"Y","33.3333333333","10.0270909252","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","N","0","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","0.000479464544624","03/22/17 15:18:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP18/subject-18_4.csv","10.0267572292","psycho","Jazzy James","3.1.4"," Sonntag","42","2","35","5","87","7","47","7","4","3","8","4","987.804105363","870.836116646","987.804105363","N","18","68530.6626189","310521.023753","311908.946854","321925.159471","5320.53038957","68522.6768453","332483.385198","311409.52162","68376.4579588","NA","333472.200951","96151.0439012","310495.197614","5326.99069574","NA","310495.515017","309459.890104","331950.369509","316925.270804","326950.793418","68522.5220659","68522.5950807","mental arithmetic experiment","3","90.243818327","9","yes","1440"
"N","30","10.0270394226","#4c4c4c","no","4","psycho","psycho","psycho","0","uniform","Y","0","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","-0.000347777398308","03/22/17 15:18:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP18/subject-18_4.csv","10.0265758989","psycho","Jazzy James","3.1.4"," tag","36","6","52","2","24","4","69","9","3","5","2","6","1096.08905882","1318.37494275","1096.08905882","N","18","68530.6626189","334528.733759","336369.499824","346385.73869","5320.53038957","68522.6768453","356910.287974","335869.897182","68376.4579588","NA","358007.483118","96151.0439012","334499.654839","5326.99069574","NA","334499.979785","333474.942629","356410.995796","341385.591152","351411.209711","68522.5220659","68522.5950807","mental arithmetic experiment","3","100.270394226","10","yes","1440"
