timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2017-02-25 15:38:03.586		pygaze initiation report start
MSG	2017-02-25 15:38:03.586		display resolution: 1440x900
MSG	2017-02-25 15:38:03.586		display size in cm: 33.8x27.1
MSG	2017-02-25 15:38:03.586		samplerate: 60.00 Hz
MSG	2017-02-25 15:38:03.586		sampletime: 16.67 ms
MSG	2017-02-25 15:38:03.586		fixation threshold: 1.5 degrees
MSG	2017-02-25 15:38:03.586		speed threshold: 35 degrees/second
MSG	2017-02-25 15:38:03.586		acceleration threshold: 9500 degrees/second**2
MSG	2017-02-25 15:38:03.586		pygaze initiation report end
MSG	2017-02-25 15:38:37.5	901090729	pygaze calibration report start
MSG	2017-02-25 15:38:37.5	901090729	accuracy (degrees): LX=0.8775, LY=0.8775, RX=0.6499, RY=0.6499
MSG	2017-02-25 15:38:37.5	901090729	accuracy (in pixels): LX=33.094212218, LY=33.094212218, RX=24.5095946073, RY=24.5095946073
MSG	2017-02-25 15:38:37.6	901090730	precision (RMS noise in pixels): X=21.2880777778, Y=21.2880777778
MSG	2017-02-25 15:38:37.6	901090730	distance between participant and display: 57.0 cm
MSG	2017-02-25 15:38:37.6	901090730	fixation threshold: 56.5798067833 pixels
MSG	2017-02-25 15:38:37.6	901090730	speed threshold: 1.31989402609 pixels/ms
MSG	2017-02-25 15:38:37.6	901090730	acceleration threshold: 361.57644723 pixels/ms**2
MSG	2017-02-25 15:38:37.6	901090730	pygaze calibration report end
MSG	2017-02-25 15:38:38.35	901091753	start_recording
MSG	2017-02-25 15:38:38.36	901091754	start_trial
2017-02-25 15:38:38.029	901091789	False	7	674.36	104.3461	687.8214	94.5587	31.20445	637.7705	84.2632	630.1279	110.3964	29.828	0.4027	0.4202	710.9495	124.429	743.2133	86.5289	32.5809	0.6521	0.4265
