"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","100","10.0197935442","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","1","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","0.000535431692381","03/23/17 15:56:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP19/subject-19_3.csv","10.0197935442","psycho","Jazzy James","3.1.4"," Sonntag","86","6","57","7","84","4","82","2","8","5","8","8","2556.48358956","1726.8853559","2556.48358956","Y","19","142729.286987","176014.388969","178419.485918","188445.747574","5198.49934257","142709.123242","199135.851466","177919.551088","142575.109205","NA","201692.992487","174888.860595","175973.462277","5203.47337418","NA","175973.778774","NA","198463.877476","183445.787098","193463.79541","142708.944024","142709.041176","mental arithmetic experiment","1","10.0197935442","1","yes","1440"
"Y","100","10.0287227244","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","1","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","0.000721824049653","03/23/17 15:56:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP19/subject-19_3.csv","10.0376519047","psycho","Jazzy James","3.1.4"," TU_Chemnitz","82","2","26","6","41","1","94","4","8","2","4","9","1112.81149549","2189.2765961","1112.81149549","N","19","142729.286987","203382.914446","206217.982726","216258.356077","5198.49934257","142709.123242","227026.510267","205717.964322","142575.109205","NA","228140.021735","174888.860595","203312.745783","5203.47337418","NA","203313.090036","201697.437013","226294.346452","211258.183498","221294.161502","142708.944024","142709.041176","mental arithmetic experiment","2","20.0574454489","2","yes","1440"
"Y","66.6666666667","10.0357395505","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","0","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","0.000268217289601","03/23/17 15:56:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP19/subject-19_3.csv","10.0497732027","psycho","Jazzy James","3.1.4"," TU_Dresden","29","9","63","3","32","2","67","7","2","6","3","6","2224.01426014","4571.02220785","2224.01426014","N","19","142729.286987","229616.051887","234837.491635","244871.652123","5198.49934257","142709.123242","255561.909586","234337.494652","142575.109205","NA","257786.962341","174888.860595","229551.896353","5203.47337418","NA","229552.209531","228142.674693","254919.898963","239871.592987","249919.920082","142708.944024","142709.041176","mental arithmetic experiment","2","30.1072186516","3","yes","1440"
"Y","75","10.035567147","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","1","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","0.000168927316203","03/23/17 15:56:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP19/subject-19_3.csv","10.0350499364","psycho","Jazzy James","3.1.4"," vp_alter","76","6","74","4","64","4","76","6","7","7","6","7","1074.68197998","2043.82101934","1074.68197998","N","19","142729.286987","259069.917337","261773.989309","271845.185001","5198.49934257","142709.123242","282510.359599","261273.956724","142575.109205","NA","283586.216146","174888.860595","259016.29549","5203.47337418","NA","259016.611081","257789.768568","281878.42949","266845.08966","276878.485609","142708.944024","142709.041176","mental arithmetic experiment","3","40.1422685881","4","yes","1440"
"N","60","10.0392063876","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","0","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","0.000727077572443","03/23/17 15:56:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP19/subject-19_3.csv","10.05376335","psycho","Jazzy James","3.1.4"," tag","75","5","51","1","68","8","26","6","7","5","6","2","1858.39729135","2939.58690737","1858.39729135","Y","19","142729.286987","284861.424071","288317.480858","298371.646692","5198.49934257","142709.123242","309069.711267","287817.519779","142575.109205","NA","310928.870081","174888.860595","284794.573339","5203.47337418","NA","284794.888025","283588.990693","308423.858033","293371.370324","303423.846568","142708.944024","142709.041176","mental arithmetic experiment","3","50.1960319381","5","yes","1440"
"Y","66.6666666667","10.0424708058","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","1","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","-0.000863677259768","03/23/17 15:56:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP19/subject-19_3.csv","10.0587928967","psycho","Jazzy James","3.1.4"," vp_haarfarbe","93","3","48","8","29","9","69","9","9","4","2","6","1192.59271775","2192.06924663","1192.59271775","Y","19","142729.286987","312263.910604","315132.955931","325182.15407","5198.49934257","142709.123242","335862.512348","314632.930889","142575.109205","NA","337055.89525","174888.860595","312222.423029","5203.47337418","NA","312222.743447","310931.506746","335239.360864","320182.08528","330239.237162","142708.944024","142709.041176","mental arithmetic experiment","4","60.2548248348","6","yes","1440"
"Y","57.1428571429","10.04409825","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","0","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","-0.000363140483718","03/23/17 15:56:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP19/subject-19_3.csv","10.0538629151","psycho","Jazzy James","3.1.4"," vp_haarfarbe_fake","57","7","69","9","62","2","69","9","5","6","6","6","2019.9341422","2878.39026748","2019.9341422","Y","19","142729.286987","338352.408601","341901.607645","351913.646274","5198.49934257","142709.123242","362577.988145","341401.463426","142575.109205","NA","364598.880526","174888.860595","338288.201172","5203.47337418","NA","338288.540297","337058.645661","361965.873907","346914.172762","356965.78279","142708.944024","142709.041176","mental arithmetic experiment","4","70.3086877499","7","yes","1440"
"Y","50","10.0423902989","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","0","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","0.000483326020103","03/23/17 15:56:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP19/subject-19_3.csv","10.0304346409","psycho","Jazzy James","3.1.4"," vp_alter_fake","25","5","57","7","52","2","62","2","2","5","5","6","1160.56171619","2013.88360054","1160.56171619","N","19","142729.286987","365903.903676","368578.012886","378630.418529","5198.49934257","142709.123242","389292.344288","368078.48235","142575.109205","NA","390454.08751","174888.860595","365860.7069","5203.47337418","NA","365861.046025","364602.138719","388659.339479","373630.055569","383659.381115","142708.944024","142709.041176","mental arithmetic experiment","4","80.3391223909","8","yes","1440"
"Y","44.4444444444","10.0435615466","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","N","0","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","-0.000133294897757","03/23/17 15:56:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP19/subject-19_3.csv","10.0529315288","psycho","Jazzy James","3.1.4"," vp_name_fake","97","7","97","7","24","4","39","9","9","9","2","3","1204.26446425","1221.57189778","1204.26446425","Y","19","142729.286987","391703.388291","393592.416638","403617.677816","5198.49934257","142709.123242","414375.811833","393092.380735","142575.109205","NA","415580.974495","174888.860595","391660.149275","5203.47337418","NA","391660.4884","390456.649652","413668.833163","398617.780096","408668.862429","142708.944024","142709.041176","mental arithmetic experiment","4","90.3920539196","9","yes","1440"
"Y","50","10.0446946579","#4c4c4c","no","3","psycho","psycho","psycho","0","uniform","Y","1","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","-0.00121957015548","03/23/17 15:56:30","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP19/subject-19_3.csv","10.0548926598","psycho","Jazzy James","3.1.4"," vp_name","69","9","46","6","86","6","46","6","6","4","8","4","1088.73031553","1777.16513387","1088.73031553","Y","19","142729.286987","416698.816442","419132.881408","429168.094571","5198.49934257","142709.123242","439850.244116","418632.84822","142575.109205","NA","440940.004176","174888.860595","416654.935382","5203.47337418","NA","416655.258818","415583.803351","439221.259625","424168.00979","434221.133811","142708.944024","142709.041176","mental arithmetic experiment","5","100.446946579","10","yes","1440"
