"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","0","10.03016765","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","N","0","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","-0.311851808184","03/02/17 13:55:13","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_1.csv","10.03016765","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe_fake","72","2","76","6","39","9","39","9","7","7","3","3","4124.51479855","3203.71204567","4124.51479855","Y","4","107376.974334","136451.083698","140169.218051","150186.593429","5016.87573261","107376.798432","160793.978599","139669.639401","107232.064254","NA","164919.184635","133198.574077","134380.605519","5023.38229726","NA","136066.109593","NA","160215.014128","145186.587697","155214.821933","107376.644254","107376.71546","mental arithmetic experiment","0","10.03016765","1","yes","1440"
"N","0","10.0306135903","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","0","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","0.497762357409","03/02/17 13:55:13","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_1.csv","10.0310595306","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe","76","6","26","6","41","1","32","2","7","2","4","3","5659.471781","3314.16735433","5659.471781","Y","4","107376.974334","169516.189172","173348.519542","183365.939273","5016.87573261","107376.798432","193922.386776","172848.351937","107232.064254","NA","199582.516002","133198.574077","166866.618593","5023.38229726","NA","169126.163088","164923.147711","193395.277197","178366.041556","188395.872488","107376.644254","107376.71546","mental arithmetic experiment","0","20.0612271806","2","yes","1440"
"Y","33.3333333333","10.026702008","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","1","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","0.182925870278","03/02/17 13:55:13","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_1.csv","10.0188788433","psycho","Jazzy James","3.1.4"," vp_monat","37","7","95","5","86","6","69","9","3","9","8","6","3040.67289314","3126.98979738","3040.67289314","N","4","107376.974334","203110.766079","206761.872406","216785.344616","5016.87573261","107376.798432","227372.67092","206261.66769","107232.064254","NA","230414.083024","133198.574077","201443.942016","5023.38229726","NA","202714.211707","199585.194963","226802.597798","211785.428795","221803.196107","107376.644254","107376.71546","mental arithmetic experiment","1","30.080106024","3","yes","1440"
"N","50","10.0252865197","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","N","1","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","0.105442945342","03/02/17 13:55:13","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_1.csv","10.0210400547","psycho","Jazzy James","3.1.4"," vp_alter_fake","45","5","81","1","85","5","97","7","4","8","8","9","2878.27247918","3874.24785289","2878.27247918","Y","4","107376.974334","234762.943809","239152.899894","249174.485155","5016.87573261","107376.798432","259726.486832","238652.363589","107232.064254","NA","262605.530203","133198.574077","232261.928978","5023.38229726","NA","234316.224774","230417.014222","259193.860929","244174.868639","254194.193121","107376.644254","107376.71546","mental arithmetic experiment","2","40.1011460786","4","yes","1440"
"Y","60","10.024437468","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","1","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","-0.273954197659","03/02/17 13:55:13","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_1.csv","10.0210412615","psycho","Jazzy James","3.1.4"," TU_Chemnitz","73","3","84","4","48","8","39","9","7","8","4","3","2458.73981134","3466.13614455","2458.73981134","Y","4","107376.974334","266274.479573","270252.339753","280274.709181","5016.87573261","107376.798432","290809.494485","269752.118443","107232.064254","NA","293268.978939","133198.574077","264620.566356","5023.38229726","NA","265891.465433","262608.714241","290294.125084","275274.308197","285294.112411","107376.644254","107376.71546","mental arithmetic experiment","3","50.1221873402","5","yes","1440"
"Y","50","10.0253722329","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","N","0","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","0.219577934734","03/02/17 13:55:13","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_1.csv","10.0300460574","psycho","Jazzy James","3.1.4"," vp_name_fake","32","2","89","9","92","2","73","3","3","8","9","7","3314.30554152","3602.13978931","3314.30554152","N","4","107376.974334","296433.969004","300546.562896","310562.897948","5016.87573261","107376.798432","321161.347114","300047.142045","107232.064254","NA","324476.457339","133198.574077","294923.016162","5023.38229726","NA","296057.037212","293272.412196","320591.308087","305563.300441","315591.172917","107376.644254","107376.71546","mental arithmetic experiment","3","60.1522333976","6","yes","1440"
"Y","57.1428571429","10.0261917298","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","1","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","-0.0376089787813","03/02/17 13:55:13","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_1.csv","10.0311087108","psycho","Jazzy James","3.1.4"," vp_alter","23","3","97","7","26","6","78","8","2","9","2","7","2054.1910996","3168.83245408","2054.1910996","Y","4","107376.974334","328373.389312","332066.73747","342083.157306","5016.87573261","107376.798432","352692.956225","331566.526418","107232.064254","NA","354747.957741","133198.574077","326317.702291","5023.38229726","NA","327980.384661","324478.964019","352112.526004","337083.240278","347113.040737","107376.644254","107376.71546","mental arithmetic experiment","4","70.1833421083","7","yes","1440"
"Y","50","10.0256429249","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","N","0","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","0.246745797383","03/02/17 13:55:13","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_1.csv","10.0218012911","psycho","Jazzy James","3.1.4"," vp_monat_fake","57","7","25","5","42","2","62","2","5","2","4","6","3266.06976642","2972.93914786","3266.06976642","N","4","107376.974334","359078.042268","362582.94565","372602.505171","5016.87573261","107376.798432","383136.358466","362082.781062","107232.064254","NA","386403.404594","133198.574077","356555.131104","5023.38229726","NA","358700.989185","354750.663857","382622.721231","367602.695555","377622.504597","107376.644254","107376.71546","mental arithmetic experiment","4","80.2051433994","8","yes","1440"
"N","44.4444444444","10.025219161","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","0","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","-0.781284890129","03/02/17 13:55:13","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_1.csv","10.0218290492","psycho","Jazzy James","3.1.4"," tag","64","4","76","6","79","9","68","8","6","7","7","6","2469.49819648","4920.06927462","2469.49819648","N","4","107376.974334","389642.26808","395092.237833","405111.677571","5016.87573261","107376.798432","415644.492652","394592.191821","107232.064254","NA","418114.882126","133198.574077","388219.185088","5023.38229726","NA","389259.941255","386406.010841","415132.000742","400112.137994","410131.918675","107376.644254","107376.71546","mental arithmetic experiment","4","90.2269724486","9","yes","1440"
"Y","50","10.0258139994","#4c4c4c","no","1","psycho","psycho","psycho","0","uniform","Y","1","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","0.0768920011277","03/02/17 13:55:13","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP04/subject-4_1.csv","10.0311675459","psycho","Jazzy James","3.1.4"," vp_name","42","2","26","6","72","2","49","9","4","2","7","4","1787.67931522","2563.32156127","1787.67931522","N","4","107376.974334","421998.525501","425080.413475","435101.803524","5016.87573261","107376.798432","445637.663249","424580.404273","107232.064254","NA","447426.403407","133198.574077","420338.157011","5023.38229726","NA","421608.551011","418117.640137","445131.317651","430101.578743","440131.364116","107376.644254","107376.71546","mental arithmetic experiment","5","100.258139994","10","yes","1440"
