"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","100","10.0397202472","#4c4c4c","no","","psycho","psycho","psycho","0","uniform","Y","1","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","-0.00926915857501","03/03/17 10:31:42","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP05/subject-5_3.csv","10.0397202472","psycho","Jazzy James","3.1.4"," vp_monat","76","6","24","4","86","6","57","7","7","2","8","5","4152.97365551","5225.81678788","4152.97365551","Y","5","56824.8171967","117015.220156","122797.522293","132846.369203","8966.71780784","56815.5677349","143772.485446","122296.090793","56609.1260592","NA","147926.248999","82709.9429602","84454.5113604","8969.44111298","NA","116990.790667","NA","142884.212464","127839.215473","137878.096945","56815.4183846","56815.4862711","mental arithmetic experiment","1","10.0397202472","1","yes","1440"
"Y","50","10.0394609208","#4c4c4c","no","","psycho","psycho","psycho","0","uniform","N","0","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","0.000438634097448","03/03/17 10:31:42","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP05/subject-5_3.csv","10.0392015943","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe_fake","37","7","96","6","81","1","79","9","3","9","8","7","4324.17227485","2983.76637385","4324.17227485","N","5","56824.8171967","150666.986488","154202.30784","164236.089375","8966.71780784","56815.5677349","175107.316507","153701.990583","56609.1260592","NA","179433.098144","82709.9429602","149874.830246","8969.44111298","NA","150638.547772","147960.740476","174273.499067","159236.233294","169266.639814","56815.4183846","56815.4862711","mental arithmetic experiment","1","20.0789218415","2","yes","1440"
"Y","33.3333333333","10.0361638992","#4c4c4c","no","","psycho","psycho","psycho","0","uniform","N","0","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","0.00998512851965","03/03/17 10:31:42","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP05/subject-5_3.csv","10.029569856","psycho","Jazzy James","3.1.4"," TU_Dresden","36","6","86","6","97","7","94","4","3","8","9","9","3673.4595419","3019.42911969","3673.4595419","N","5","56824.8171967","182081.764325","185659.553971","195731.856726","8966.71780784","56815.5677349","206631.057627","185152.626077","56609.1260592","NA","210306.437301","82709.9429602","181496.406088","8969.44111298","NA","182054.260935","179438.7635","205759.252404","190731.938492","200759.511881","56815.4183846","56815.4862711","mental arithmetic experiment","1","30.1084916975","3","yes","1440"
"Y","25","10.0373714493","#4c4c4c","no","","psycho","psycho","psycho","0","uniform","N","0","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","-0.000774471957931","03/03/17 10:31:42","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP05/subject-5_3.csv","10.0409940999","psycho","Jazzy James","3.1.4"," Sonntag","57","7","76","6","68","8","86","6","5","7","6","8","6749.3168354","3824.57039152","6749.3168354","Y","5","56824.8171967","212326.262878","216705.908691","226781.116084","8966.71780784","56815.5677349","237681.158778","216201.127218","56609.1260592","NA","244431.398266","82709.9429602","212080.708011","8969.44111298","NA","212288.368928","210310.743116","236819.507566","221740.43215","231819.440283","56815.4183846","56815.4862711","mental arithmetic experiment","1","40.1494857974","4","yes","1440"
"Y","20","10.0368524192","#4c4c4c","no","","psycho","psycho","psycho","0","uniform","N","0","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","-0.0083021329698","03/03/17 10:31:42","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP05/subject-5_3.csv","10.0347762989","psycho","Jazzy James","3.1.4"," vp_monat_fake","68","8","87","7","74","4","35","5","6","8","7","3","5515.0558706","14163.6333465","5515.0558706","Y","5","56824.8171967","284755.511404","299461.646082","309502.202691","8966.71780784","56815.5677349","320407.627427","298962.197471","56609.1260592","NA","325924.306841","82709.9429602","246194.476753","8969.44111298","NA","284721.720516","244444.27679","319535.435401","304502.410273","314534.772527","56815.4183846","56815.4862711","mental arithmetic experiment","1","50.1842620962","5","yes","1440"
"N","33.3333333333","10.0360716238","#4c4c4c","no","","psycho","psycho","psycho","0","uniform","N","1","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","0.000583309365792","03/03/17 10:31:42","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP05/subject-5_3.csv","10.0321676465","psycho","Jazzy James","3.1.4"," vp_name_fake","93","3","51","1","24","4","24","4","9","5","2","2","4334.34227776","3822.568192","4334.34227776","Y","5","56824.8171967","328141.891861","332525.643451","342566.237171","8966.71780784","56815.5677349","353461.764355","332014.588962","56609.1260592","NA","357797.569663","82709.9429602","327644.261704","8969.44111298","NA","328108.170971","325928.664853","352596.053531","337565.874205","347589.777196","56815.4183846","56815.4862711","mental arithmetic experiment","2","60.2164297427","6","yes","1440"
"Y","42.8571428571","10.0356836075","#4c4c4c","no","","psycho","psycho","psycho","0","uniform","Y","1","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","-0.00617768380013","03/03/17 10:31:42","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP05/subject-5_3.csv","10.0333555096","psycho","Jazzy James","3.1.4"," vp_name","35","5","37","7","46","6","62","2","3","3","4","6","3427.50369227","2573.9578289","3427.50369227","Y","5","56824.8171967","359829.841704","362963.132495","372985.122294","8966.71780784","56815.5677349","383876.382584","362461.030879","56609.1260592","NA","387305.743048","82709.9429602","359542.129012","8969.44111298","NA","359795.290185","357801.203854","383016.556766","367977.465299","378010.667837","56815.4183846","56815.4862711","mental arithmetic experiment","3","70.2497852523","7","yes","1440"
"Y","37.5","10.0346906864","#4c4c4c","no","","psycho","psycho","psycho","0","uniform","N","0","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","0.00274336556528","03/03/17 10:31:42","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP05/subject-5_3.csv","10.0277402391","psycho","Jazzy James","3.1.4"," vp_alter_fake","28","8","74","4","54","4","51","1","2","7","5","5","4770.06295343","2544.97783128","4770.06295343","N","5","56824.8171967","404767.513438","407886.628318","417929.950775","8966.71780784","56815.5677349","428840.75695","407385.313885","56609.1260592","NA","433613.596009","82709.9429602","389114.401746","8969.44111298","NA","404734.176333","387309.480427","427955.307745","412929.785132","422955.614592","56815.4183846","56815.4862711","mental arithmetic experiment","3","80.2775254914","8","yes","1440"
"N","33.3333333333","10.0344231884","#4c4c4c","no","","psycho","psycho","psycho","0","uniform","Y","0","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","-0.000412661708592","03/03/17 10:31:42","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP05/subject-5_3.csv","10.0322832044","psycho","Jazzy James","3.1.4"," TU_Chemnitz","41","1","68","8","49","9","81","1","4","6","4","8","7653.20854284","2606.50352784","7653.20854284","N","5","56824.8171967","436619.92967","439764.033726","449783.846027","8966.71780784","56815.5677349","460691.215636","439263.935517","56609.1260592","NA","468346.498187","82709.9429602","435733.632034","8969.44111298","NA","436575.257328","433623.461277","459813.979191","444782.990657","454813.226706","56815.4183846","56815.4862711","mental arithmetic experiment","3","90.3098086958","9","yes","1440"
"Y","40","10.0338859597","#4c4c4c","no","","psycho","psycho","psycho","0","uniform","Y","1","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","0.00465368282497","03/03/17 10:31:42","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP05/subject-5_3.csv","10.0290509013","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe","62","2","65","5","42","2","73","3","6","6","4","7","2612.13569458","9283.31998232","2612.13569458","N","5","56824.8171967","545933.778367","555786.961264","565815.305844","8966.71780784","56815.5677349","576723.496125","555286.685041","56609.1260592","NA","579336.801278","82709.9429602","470139.369199","8969.44111298","NA","545873.27308","468349.507219","575840.225021","560815.634716","570840.09317","56815.4183846","56815.4862711","mental arithmetic experiment","4","100.338859597","10","yes","1440"
