"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","0","10.0166701616","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","Y","0","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","0.00054224435141","02/28/17 13:55:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_5.csv","10.0166701616","psycho","Jazzy James","3.1.4"," vp_name","39","9","92","2","49","9","64","4","3","9","4","6","0.109824958592","3988.04326017","0.109824958592","Y","3","37434.5173208","67869.2823512","72396.3184501","82419.6831067","9209.30977729","37425.4284003","93288.3967215","71896.2238619","37227.5458497","NA","93290.483094","65768.9807852","67291.6622038","9211.26339435","NA","67835.420963","NA","92433.8610865","77419.3506147","87434.3694795","37423.0216044","37423.1784972","mental arithmetic experiment","0","10.0166701616","1","yes","1440"
"N","50","10.0253176702","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","N","1","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","-0.00591064379867","02/28/17 13:55:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_5.csv","10.0339651788","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe_fake","65","5","37","7","47","7","93","3","6","3","4","9","1420.37856422","1358.6140935","1420.37856422","N","3","37434.5173208","95289.790352","97204.2457605","107226.512469","9209.30977729","37425.4284003","118051.750788","96701.2498623","37227.5458497","NA","119473.941464","65768.9807852","95001.174584","9211.26339435","NA","95254.6711059","93296.2763606","117258.728595","102221.697067","112256.584595","37423.0216044","37423.1784972","mental arithmetic experiment","1","20.0506353404","2","yes","1440"
"N","33.3333333333","10.0286294157","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","Y","0","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","-3.13586408403e-05","02/28/17 13:55:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_5.csv","10.0352529067","psycho","Jazzy James","3.1.4"," vp_alter","87","7","68","8","29","9","97","7","8","6","2","9","1312.72023449","1773.54908105","1312.72023449","N","3","37434.5173208","121673.91612","124006.098001","134040.540797","9209.30977729","37425.4284003","144823.244272","123493.617329","37227.5458497","NA","146137.321327","65768.9807852","121213.694026","9211.26339435","NA","121639.476038","119478.083132","144073.648798","129031.577089","139072.482964","37423.0216044","37423.1784972","mental arithmetic experiment","1","30.0858882471","3","yes","1440"
"N","50","10.0276870532","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","N","1","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","-0.000651540355115","02/28/17 13:55:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_5.csv","10.0248599656","psycho","Jazzy James","3.1.4"," vp_alter_fake","21","1","98","8","64","4","46","6","2","9","6","4","1588.41044966","1192.81400811","1588.41044966","N","3","37434.5173208","148382.464213","150121.861955","160157.113655","9209.30977729","37425.4284003","170978.286037","149618.944504","37227.5458497","NA","172568.545408","65768.9807852","147809.996787","9211.26339435","NA","148341.545364","146142.995717","170179.598807","155157.50106","165178.991451","37423.0216044","37423.1784972","mental arithmetic experiment","2","40.1107482127","4","yes","1440"
"N","40","10.027061594","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","Y","0","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","0.00588433643767","02/28/17 13:55:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_5.csv","10.0245597573","psycho","Jazzy James","3.1.4"," vp_monat","21","1","76","6","28","8","49","9","2","7","2","4","1292.03693619","2596.08642983","1292.03693619","Y","3","37434.5173208","174554.456736","177702.822411","187733.367628","9209.30977729","37425.4284003","198591.203141","177197.937161","37227.5458497","NA","199885.765448","65768.9807852","174278.548078","9211.26339435","NA","174523.678593","172573.356586","197755.49072","182731.725987","192755.727568","37423.0216044","37423.1784972","mental arithmetic experiment","2","50.13530797","5","yes","1440"
"N","33.3333333333","10.0268482801","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","Y","0","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","0.00101271717755","02/28/17 13:55:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_5.csv","10.0257817108","psycho","Jazzy James","3.1.4"," vp_haarfarbe","24","4","54","4","42","2","46","6","2","5","4","4","1022.52256465","599.006446182","1022.52256465","Y","3","37434.5173208","202195.154426","203366.273781","213409.365595","9209.30977729","37425.4284003","224232.789991","202865.021505","37227.5458497","NA","225256.230077","65768.9807852","201629.208008","9211.26339435","NA","202165.439534","199890.366028","223431.732474","208407.027892","218431.365284","37423.0216044","37423.1784972","mental arithmetic experiment","2","60.1610896808","6","yes","1440"
"Y","28.5714285714","10.0262557512","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","N","0","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","-0.00927553377322","02/28/17 13:55:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_5.csv","10.0227005776","psycho","Jazzy James","3.1.4"," vp_haarfarbe_fake","67","7","42","2","71","1","71","1","6","4","7","7","1690.25077202","849.619761252","1690.25077202","Y","3","37434.5173208","227547.766767","228948.37714","238971.847699","9209.30977729","37425.4284003","249825.833606","228448.4141","37227.5458497","NA","251518.340617","65768.9807852","226980.198017","9211.26339435","NA","227510.615156","225261.36017","248992.092301","233971.626239","243992.484835","37423.0216044","37423.1784972","mental arithmetic experiment","2","70.1837902585","7","yes","1440"
"Y","25","10.0287681803","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","N","0","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","0.00692778243363","02/28/17 13:55:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_5.csv","10.0463551842","psycho","Jazzy James","3.1.4"," TU_Dresden","57","7","89","9","39","9","24","4","5","8","3","2","1592.96878889","1102.46789355","1592.96878889","N","3","37434.5173208","253982.453351","255644.419368","265688.581372","9209.30977729","37425.4284003","276531.418235","255140.21087","37227.5458497","NA","278125.279201","65768.9807852","253508.313961","9211.26339435","NA","253946.685715","251521.857128","275733.314526","260682.980299","270713.537887","37423.0216044","37423.1784972","mental arithmetic experiment","2","80.2301454426","8","yes","1440"
"N","33.3333333333","10.0294181372","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","N","1","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","0.00133028571671","02/28/17 13:55:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_5.csv","10.0346177925","psycho","Jazzy James","3.1.4"," vp_name_fake","56","6","42","2","96","6","47","7","5","4","9","4","1547.99939053","1123.2251125","1547.99939053","Y","3","37434.5173208","280739.981565","282404.355585","292430.633922","9209.30977729","37425.4284003","303273.295488","281904.527112","37227.5458497","NA","304823.946367","65768.9807852","279805.874127","9211.26339435","NA","280701.439944","278128.058316","302462.914917","287428.809138","297462.951425","37423.0216044","37423.1784972","mental arithmetic experiment","3","90.2647632352","9","yes","1440"
"Y","30","10.0294826913","#4c4c4c","no","5","psycho","psycho","psycho","0","uniform","N","0","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","-0.00631296298536","02/28/17 13:55:54","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP03/subject-3_5.csv","10.0300636774","psycho","Jazzy James","3.1.4"," vp_monat_fake","27","7","54","4","75","5","67","7","2","5","7","6","2998.53727637","1809.89420296","2998.53727637","Y","3","37434.5173208","307137.752782","309496.413944","319524.656458","9209.30977729","37425.4284003","330388.34015","308996.371552","37227.5458497","NA","333388.822595","65768.9807852","306511.728491","9211.26339435","NA","307096.070891","304828.795259","329551.891237","314522.401425","324552.166101","37423.0216044","37423.1784972","mental arithmetic experiment","3","100.294826913","10","yes","1440"
