"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","0","10.0282957557","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","0","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","0.00526813515055","03/17/17 09:43:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP13/subject-13_6.csv","10.0282957557","psycho","Jazzy James","3.1.4"," vp_name","35","5","96","6","73","3","31","1","3","9","7","3","1050.38945397","3572.81172007","1050.38945397","Y","13","29541.5528195","54572.0646733","58659.4899686","68678.6727187","7173.88087802","29531.6414755","79501.9270549","58159.5629836","29338.498798","NA","80553.0602368","52479.2513481","53885.1500007","7176.11568243","NA","54532.1142632","NA","78703.9576585","63675.4322975","73701.3770885","29531.1608432","29531.404629","mental arithmetic experiment","0","10.0282957557","1","yes","1440"
"N","50","10.0288131973","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","1","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","0.0016121319089","03/17/17 09:43:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP13/subject-13_6.csv","10.0293306388","psycho","Jazzy James","3.1.4"," vp_monat_fake","79","9","24","4","98","8","27","7","7","2","9","2","1460.74353485","3763.31438964","1460.74353485","Y","13","29541.5528195","82420.8788119","86708.2652463","96723.4013922","7173.88087802","29531.6414755","107466.279405","86208.018745","29338.498798","NA","108929.115033","52479.2513481","82219.6761148","7176.11568243","NA","82394.4618366","80558.8260141","106749.914313","91723.7495716","101749.431569","29531.1608432","29531.404629","mental arithmetic experiment","1","20.0576263945","2","yes","1440"
"Y","33.3333333333","10.033330276","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","0","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","-0.0140426661114","03/17/17 09:43:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP13/subject-13_6.csv","10.0423644333","psycho","Jazzy James","3.1.4"," vp_haarfarbe_fake","31","1","65","5","83","3","59","9","3","6","8","5","1246.81117215","1404.29111413","1246.81117215","Y","13","29541.5528195","110769.1212","112694.91978","122716.917533","7173.88087802","29531.6414755","133487.798034","112195.036242","29338.498798","NA","134735.459742","52479.2513481","110571.416589","7176.11568243","NA","110733.608719","108932.304766","132757.795114","117710.25536","127737.569334","29531.1608432","29531.404629","mental arithmetic experiment","1","30.0999908279","3","yes","1440"
"Y","25","10.0323568422","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","0","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","0.0056349222332","03/17/17 09:43:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP13/subject-13_6.csv","10.0294365408","psycho","Jazzy James","3.1.4"," vp_alter_fake","81","1","43","3","94","4","21","1","8","4","9","2","920.742134889","3143.16476305","920.742134889","N","13","29541.5528195","136521.097435","140189.691659","150206.163197","7173.88087802","29531.6414755","160981.060734","139689.446365","29338.498798","NA","161903.983666","52479.2513481","136310.610961","7176.11568243","NA","136492.065494","134738.962353","160233.907417","145205.666272","155231.751662","29531.1608432","29531.404629","mental arithmetic experiment","1","40.1294273687","4","yes","1440"
"Y","40","10.0316715263","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","1","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","-0.000624167345056","03/17/17 09:43:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP13/subject-13_6.csv","10.0289302628","psycho","Jazzy James","3.1.4"," vp_monat","23","3","85","5","48","8","81","1","2","8","4","8","1204.9448706","5383.60159837","1204.9448706","Y","13","29541.5528195","163766.119134","169681.055967","179694.877238","7173.88087802","29531.6414755","190488.006821","169179.403775","29338.498798","NA","191694.497982","52479.2513481","163559.367593","7176.11568243","NA","163738.342027","161909.590741","189721.977598","174695.043483","184721.906997","29531.1608432","29531.404629","mental arithmetic experiment","2","50.1583576315","5","yes","1440"
"N","50","10.0312203313","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","1","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","0.000116837272599","03/17/17 09:43:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP13/subject-13_6.csv","10.0289643566","psycho","Jazzy James","3.1.4"," vp_name_fake","81","1","39","9","78","8","67","7","8","3","7","6","1066.87245654","2053.31729818","1066.87245654","Y","13","29541.5528195","193439.445158","196017.773438","206033.474395","7173.88087802","29531.6414755","216809.461426","195517.793352","29338.498798","NA","217878.340892","52479.2513481","193233.765309","7176.11568243","NA","193413.629199","191698.060333","216059.758012","201033.365778","211060.153259","29531.1608432","29531.404629","mental arithmetic experiment","3","60.187321988","6","yes","1440"
"Y","57.1428571429","10.0306839608","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","1","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","-0.00114139563936","03/17/17 09:43:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP13/subject-13_6.csv","10.0274657372","psycho","Jazzy James","3.1.4"," tag","42","2","21","1","49","9","83","3","4","2","4","8","916.266190037","4393.74737508","916.266190037","Y","13","29541.5528195","219626.226171","224535.004996","234551.264428","7173.88087802","29531.6414755","245327.21646","224035.394209","29338.498798","NA","246244.328056","52479.2513481","219414.144227","7176.11568243","NA","219589.762381","217883.555436","244576.536998","229551.149173","239576.794059","29531.1608432","29531.404629","mental arithmetic experiment","4","70.2147877253","7","yes","1440"
"N","62.5","10.0325941412","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","1","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","-0.0012556731038","03/17/17 09:43:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP13/subject-13_6.csv","10.0459654041","psycho","Jazzy James","3.1.4"," TU_Dresden","86","6","24","4","84","4","92","2","8","2","8","9","1010.14125098","1469.35297781","1010.14125098","N","13","29541.5528195","248815.321037","250857.473968","260873.038851","7173.88087802","29531.6414755","271648.7124","250357.162598","29338.498798","NA","272659.770262","52479.2513481","247998.510432","7176.11568243","NA","248786.685852","246247.684034","270916.226967","255872.712999","265916.603809","29531.1608432","29531.404629","mental arithmetic experiment","5","80.2607531294","8","yes","1440"
"N","66.6666666667","10.0320427902","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","N","1","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","-0.000486524800084","03/17/17 09:43:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP13/subject-13_6.csv","10.0276319823","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe_fake","45","5","51","1","25","5","45","5","4","5","2","4","1419.47643966","3686.60209559","1419.47643966","N","13","29541.5528195","274499.956855","278703.429657","288719.737665","7173.88087802","29531.6414755","299478.30185","278203.962788","29338.498798","NA","300898.84244","52479.2513481","274296.234534","7176.11568243","NA","274475.016775","272663.244211","298745.056095","283719.725596","293745.443799","29531.1608432","29531.404629","mental arithmetic experiment","6","90.2883851117","9","yes","1440"
"N","60","10.0318284484","#4c4c4c","no","6","psycho","psycho","psycho","0","uniform","Y","0","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","-0.00206713976576","03/17/17 09:43:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP13/subject-13_6.csv","10.0298993719","psycho","Jazzy James","3.1.4"," TU_Chemnitz","83","3","84","4","97","7","75","5","8","8","9","7","1438.66522407","1443.6652482","1438.66522407","N","13","29541.5528195","302919.606479","304891.380118","314925.819096","7173.88087802","29531.6414755","325734.296629","304391.286586","29338.498798","NA","327174.107768","52479.2513481","302730.532732","7176.11568243","NA","302890.068863","300904.324605","324952.447876","309923.91467","319949.505851","29531.1608432","29531.404629","mental arithmetic experiment","6","100.318284484","10","yes","1440"
