timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2017-03-28 15:06:20.786		pygaze initiation report start
MSG	2017-03-28 15:06:20.786		display resolution: 1440x900
MSG	2017-03-28 15:06:20.786		display size in cm: 33.8x27.1
MSG	2017-03-28 15:06:20.786		samplerate: 60.00 Hz
MSG	2017-03-28 15:06:20.786		sampletime: 16.67 ms
MSG	2017-03-28 15:06:20.786		fixation threshold: 1.5 degrees
MSG	2017-03-28 15:06:20.786		speed threshold: 35 degrees/second
MSG	2017-03-28 15:06:20.786		acceleration threshold: 9500 degrees/second**2
MSG	2017-03-28 15:06:20.786		pygaze initiation report end
MSG	2017-03-28 15:08:29.890	352858162	pygaze calibration report start
MSG	2017-03-28 15:08:29.890	352858162	accuracy (degrees): LX=1.3373, LY=1.3373, RX=0.5593, RY=0.5593
MSG	2017-03-28 15:08:29.890	352858162	accuracy (in pixels): LX=50.4404186936, LY=50.4404186936, RX=21.0925738836, RY=21.0925738836
MSG	2017-03-28 15:08:29.890	352858162	precision (RMS noise in pixels): X=19.5594555556, Y=19.5594555556
MSG	2017-03-28 15:08:29.890	352858162	distance between participant and display: 57.0 cm
MSG	2017-03-28 15:08:29.890	352858162	fixation threshold: 56.5798067833 pixels
MSG	2017-03-28 15:08:29.890	352858162	speed threshold: 1.31989402609 pixels/ms
MSG	2017-03-28 15:08:29.890	352858162	acceleration threshold: 361.57644723 pixels/ms**2
MSG	2017-03-28 15:08:29.890	352858162	pygaze calibration report end
MSG	2017-03-28 15:08:35.383	352863635	start_recording
MSG	2017-03-28 15:08:35.384	352863639	start_trial
2017-03-28 15:08:35.349	352863637	False	7	752.5335	438.9503	736.6703	428.6615	23.0747	754.3007	449.5292	724.2571	421.1527	23.4906	0.4192	0.4328	750.7664	428.3714	745.039	433.7237	22.6588	0.6949	0.4214
2017-03-28 15:08:35.400	352863688	False	7	739.1691	404.7234	733.1492	424.547	23.29815	766.026	416.1334	733.7057	424.1514	23.3933	0.4191	0.4327	712.3123	393.3134	731.8229	417.5347	23.203	0.6946	0.4212
2017-03-28 15:08:35.421	352863709	False	7	766.4698	431.7488	734.2672	423.9752	22.859	763.0048	455.0262	737.0324	427.5583	22.8072	0.4191	0.433	769.9348	408.4716	738.2601	415.8991	22.9108	0.6949	0.4214
2017-03-28 15:08:35.433	352863721	False	7	769.792	446.7925	735.7076	424.0117	23.3718	783.817	457.7586	741.8933	430.6988	23.4612	0.4192	0.4332	755.767	435.8265	740.8601	418.7477	23.2824	0.6947	0.4218
2017-03-28 15:08:35.472	352863760	False	7	730.4746	440.2601	737.7422	424.2019	23.04325	720.8566	449.7257	740.476	431.0347	22.8982	0.4187	0.4332	740.0926	430.7946	743.6879	419.4109	23.1883	0.6945	0.4218
2017-03-28 15:08:35.483	352863771	False	7	733.4307	450.2972	738.3411	424.1499	22.7658	728.2634	497.0407	739.6732	436.627	22.6948	0.4187	0.4336	738.598	403.5536	743.2157	417.6952	22.8368	0.6945	0.4214
2017-03-28 15:08:35.499	352863787	False	7	733.9008	433.6429	738.6528	424.7234	22.5645	717.762	436.0375	738.1102	436.8878	22.6803	0.4187	0.433	750.0396	431.2484	743.9471	418.9922	22.4487	0.6945	0.4217
2017-03-28 15:08:35.516	352863804	False	7	727.7654	423.3078	738.8813	424.9559	22.64575	716.6136	428.5863	736.5818	436.546	22.648	0.4187	0.4329	738.9172	418.0294	743.5474	418.8926	22.6435	0.6944	0.4216
2017-03-28 15:08:35.539	352863827	False	7	734.9866	419.2988	738.9595	425.3161	22.1183	754.0665	423.4055	737.8618	435.8348	21.9711	0.4188	0.433	715.9066	415.1921	741.1957	418.5609	22.2655	0.6942	0.4215
2017-03-28 15:08:35.566	352863854	True	7	760.1787	424.9656	739.5033	425.9199	22.46225	752.9048	432.4427	741.5877	437.5679	22.7164	0.4186	0.433	767.4527	417.4886	743.503	419.2462	22.2081	0.6943	0.4213
2017-03-28 15:08:35.583	352863871	True	7	748.4958	443.406	739.821	426.3943	22.4032	747.3909	450.3551	742.127	438.6009	22.5948	0.4185	0.433	749.6008	436.4569	744.0087	420.5416	22.2116	0.6941	0.4215
