"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","100","10.0229533225","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","Y","1","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","0.0371538601971","03/14/17 09:21:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP06/subject-6_2.csv","10.0229533225","psycho","Jazzy James","3.1.4"," vp_haarfarbe","54","4","54","4","59","9","78","8","5","5","5","7","2773.18345912","2847.42489821","2773.18345912","N","6","78081.1306039","102944.37225","106325.518392","116344.94431","5114.25248202","78080.9767269","126914.400325","105826.148534","77939.4671933","NA","129688.223731","100325.232362","101484.085646","5118.76711316","NA","102548.886579","NA","126366.391448","111345.46538","121365.952446","78080.8267722","78080.8973746","mental arithmetic experiment","1","10.0229533225","1","yes","1440"
"N","100","10.0219976255","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","N","1","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","0.00871733799029","03/14/17 09:21:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP06/subject-6_2.csv","10.0210419285","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe_fake","57","7","31","1","82","2","39","9","5","3","8","3","2690.4830079","1755.60738429","2690.4830079","Y","6","78081.1306039","133843.762323","136135.810351","146154.199862","5114.25248202","78080.9767269","156708.650152","135635.791192","77939.4671933","NA","159399.852761","100325.232362","131565.00927","5118.76711316","NA","133457.840562","129692.122552","156173.625177","141154.01702","151174.018921","78080.8267722","78080.8973746","mental arithmetic experiment","2","20.0439952509","2","yes","1440"
"N","100","10.0229861093","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","N","1","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","-0.0556791696331","03/14/17 09:21:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP06/subject-6_2.csv","10.0249630771","psycho","Jazzy James","3.1.4"," Sonntag","49","9","32","2","67","7","21","1","4","3","6","2","1690.05637632","1588.4755162","1690.05637632","N","6","78081.1306039","163346.625794","165454.985691","175475.470645","5114.25248202","78080.9767269","186012.532227","164955.267045","77939.4671933","NA","187703.389971","100325.232362","161200.15961","5118.76711316","NA","162977.068703","159402.608366","185498.862064","170475.238321","180499.210551","78080.8267722","78080.8973746","mental arithmetic experiment","3","30.068958328","3","yes","1440"
"Y","100","10.0252482776","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","Y","1","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","-0.210706592079","03/14/17 09:21:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP06/subject-6_2.csv","10.0320347822","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe","62","2","29","9","53","3","87","7","6","2","5","8","1723.15683237","1643.79641768","1723.15683237","Y","6","78081.1306039","191114.861051","193285.207742","203304.614048","5114.25248202","78080.9767269","213843.162505","192785.804996","77939.4671933","NA","215567.061869","100325.232362","189513.312022","5118.76711316","NA","190737.817994","187706.301867","213335.067216","198304.410387","208334.620369","78080.8267722","78080.8973746","mental arithmetic experiment","4","40.1009931102","4","yes","1440"
"Y","100","10.0245724105","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","Y","1","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","-0.105908877411","03/14/17 09:21:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP06/subject-6_2.csv","10.021868942","psycho","Jazzy James","3.1.4"," TU_Chemnitz","36","6","26","6","37","7","51","1","3","2","3","5","1483.25078787","1995.97355126","1483.25078787","Y","6","78081.1306039","218994.283016","221501.37388","231523.830572","5114.25248202","78080.9767269","242042.540359","221001.969626","77939.4671933","NA","243526.677901","100325.232362","217566.745365","5118.76711316","NA","218607.356529","215569.726959","241544.263932","226524.32147","236544.237079","78080.8267722","78080.8973746","mental arithmetic experiment","5","50.1228620523","5","yes","1440"
"Y","83.3333333333","10.025651903","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","N","0","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","0.209875042275","03/14/17 09:21:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP06/subject-6_2.csv","10.0310493659","psycho","Jazzy James","3.1.4"," vp_haarfarbe_fake","27","7","57","7","62","2","92","2","2","5","6","9","2819.73095659","1603.64537683","2819.73095659","N","6","78081.1306039","247274.05739","249403.571154","259434.006218","5114.25248202","78080.9767269","269993.688025","248904.040479","77939.4671933","NA","272814.378148","100325.232362","245389.951529","5118.76711316","NA","246891.353167","243529.326999","269463.427505","254433.928375","264463.801939","78080.8267722","78080.8973746","mental arithmetic experiment","5","60.1539114181","6","yes","1440"
"N","71.4285714286","10.0264066332","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","Y","0","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","-0.0358571901722","03/14/17 09:21:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP06/subject-6_2.csv","10.0309350141","psycho","Jazzy James","3.1.4"," vp_name","56","6","26","6","86","6","49","9","5","2","8","4","2124.76650671","1173.76125226","2124.76650671","N","6","78081.1306039","275983.64951","277682.776183","287703.361308","5114.25248202","78080.9767269","298240.312763","277182.957667","77939.4671933","NA","300365.939774","100325.232362","274589.438907","5118.76711316","NA","275607.737299","272817.226985","297732.580744","282703.512771","292732.439539","78080.8267722","78080.8973746","mental arithmetic experiment","5","70.1848464322","7","yes","1440"
"Y","62.5","10.025886226","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","N","0","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","0.0284848312469","03/14/17 09:21:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP06/subject-6_2.csv","10.0222433761","psycho","Jazzy James","3.1.4"," vp_name_fake","24","4","65","5","21","1","37","7","2","6","2","3","2284.15473994","1390.9197471","2284.15473994","N","6","78081.1306039","303981.934536","305898.953787","315921.342894","5114.25248202","78080.9767269","326456.510582","305399.158504","77939.4671933","NA","328741.527335","100325.232362","302146.116189","5118.76711316","NA","303600.902443","300368.747577","325941.773237","310921.182681","320941.725263","78080.8267722","78080.8973746","mental arithmetic experiment","5","80.2070898084","8","yes","1440"
"Y","55.5555555556","10.026464434","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","N","0","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","0.259553543648","03/14/17 09:21:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP06/subject-6_2.csv","10.031090098","psycho","Jazzy James","3.1.4"," vp_monat_fake","82","2","95","5","45","5","87","7","8","9","4","8","1624.88372479","1085.16912141","1624.88372479","N","6","78081.1306039","332039.413638","333646.125693","343662.650879","5114.25248202","78080.9767269","354203.367795","333145.969855","77939.4671933","NA","355829.136765","100325.232362","330564.741042","5118.76711316","NA","331652.321808","328744.360181","353691.977425","338662.719671","348692.547675","78080.8267722","78080.8973746","mental arithmetic experiment","5","90.2381799064","9","yes","1440"
"Y","50","10.0263142682","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","N","0","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","-0.0447922035501","03/14/17 09:21:45","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP06/subject-6_2.csv","10.0249627753","psycho","Jazzy James","3.1.4"," vp_alter_fake","74","4","74","4","93","3","68","8","7","7","9","6","2378.50971613","1479.57855799","2378.50971613","Y","6","78081.1306039","359132.476651","361124.260221","371142.74055","5114.25248202","78080.9767269","381721.199275","360624.522868","77939.4671933","NA","384100.771346","100325.232362","357676.602999","5118.76711316","NA","358717.849885","355831.801553","381166.117788","366142.292496","376166.032402","78080.8267722","78080.8973746","mental arithmetic experiment","5","100.263142682","10","yes","1440"
