"VPanswer","accuracy","average_response_time","background","bidi","block_nr","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct_answer","correct_selection","count_Question","count_calculateMathTask","count_calculateMathTask_1","count_feedback","count_fixation_dot","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_select_target","count_showMathTask","count_showMathTask_2","currentSlope","datetime","description","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","foreground","height","itemIds","keyboard_backend","left_2nd_target","live_row","logfile","loop_rt","mouse_backend","opensesame_codename","opensesame_version","questionAbout","randomNumb1","randomNumb1x","randomNumb2","randomNumb2x","randomNumb3","randomNumb3x","randomNumb4","randomNumb4x","randomNumbx1","randomNumbx2","randomNumbx3","randomNumbx4","response_time","response_time_Question","response_time_feedback","right_1st_target","subject_nr","time_Form_blockNum","time_Question","time_calculateMathTask","time_calculateMathTask_1","time_experiment","time_eye_tracker__collect_Pupil_Trace","time_feedback","time_fixation_dot","time_globals","time_kill_blicks","time_logger","time_new_loop","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_select_target","time_showMathTask","time_showMathTask_2","time_vp_fragen","time_vp_fragen2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","100","10.0370888881","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","Y","1","0","0","0","0","0","0","0","0","NA","0","0","0","1","1","-0.000609485663657","03/17/17 13:36:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","0","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_2.csv","10.0370888881","psycho","Jazzy James","3.1.4"," TU_Chemnitz","92","2","86","6","97","7","93","3","9","8","9","9","4256.45023813","6033.85022938","4256.45023813","Y","14","144966.923983","176914.042787","183625.204754","193638.627357","5133.25508737","144959.103712","204403.200039","183125.246844","144813.010151","NA","208660.287509","175402.435481","176859.656915","5138.98172635","NA","176860.021694","NA","203674.068554","188638.936016","198673.653991","144958.949835","144959.022851","mental arithmetic experiment","1","10.0370888881","1","yes","1440"
"N","100","10.0485275327","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","N","1","1","1","1","1","1","1","1","0","NA","1","1","1","3","3","0.000198179603374","03/17/17 13:36:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","1","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_2.csv","10.0599661772","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe_fake","76","6","54","4","79","9","35","5","7","5","7","3","4119.0087906","3808.16574064","4119.0087906","Y","14","144966.923983","210131.341883","214593.494924","224604.926478","5133.25508737","144959.103712","235340.369335","214093.425378","144813.010151","NA","239460.136951","175402.435481","210086.322897","5138.98172635","NA","210086.646643","208664.030341","234663.373196","219604.808808","229663.206646","144958.949835","144959.022851","mental arithmetic experiment","2","20.0970550653","2","yes","1440"
"Y","66.6666666667","10.0433564099","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","N","0","2","2","2","2","2","2","2","0","NA","2","2","2","5","5","-0.000348831772853","03/17/17 13:36:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","2","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_2.csv","10.0330141642","psycho","Jazzy James","3.1.4"," vp_alter_fake","38","8","51","1","58","8","34","4","3","5","5","3","5117.18097295","2048.54940735","5117.18097295","Y","14","144966.923983","240722.579341","243423.799646","253460.145097","5133.25508737","144959.103712","264181.576696","242923.807038","144813.010151","NA","269299.431711","175402.435481","240672.237115","5138.98172635","NA","240672.596162","239463.053071","263491.572216","248460.67371","258491.35709","144958.949835","144959.022851","mental arithmetic experiment","2","30.1300692296","3","yes","1440"
"N","50","10.0441281584","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","Y","0","3","3","3","3","3","3","3","0","NA","3","3","3","7","7","-0.000484990809963","03/17/17 13:36:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","3","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_2.csv","10.0464434042","psycho","Jazzy James","3.1.4"," vp_haarfarbe","48","8","54","4","74","4","96","6","4","5","7","9","4511.42506717","2886.02992757","4511.42506717","N","14","144966.923983","270620.653917","274022.041224","284046.53573","5133.25508737","144959.103712","294706.882074","273522.657788","144813.010151","NA","299219.028553","175402.435481","270580.126028","5138.98172635","NA","270580.457618","269302.134214","294091.007095","279046.431335","289090.794986","144958.949835","144959.022851","mental arithmetic experiment","2","40.1765126338","4","yes","1440"
"N","40","10.0403346071","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","Y","0","4","4","4","4","4","4","4","0","NA","4","4","4","9","9","0.000104179829814","03/17/17 13:36:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","4","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_2.csv","10.0251604017","psycho","Jazzy James","3.1.4"," vp_lieblingsfarbe","73","3","37","7","21","1","25","5","7","3","2","2","2197.68792231","2891.1123951","2197.68792231","Y","14","144966.923983","300463.120656","304031.350784","314075.73646","5133.25508737","144959.103712","324724.230049","303531.243221","144813.010151","NA","326922.688865","175402.435481","300396.727549","5138.98172635","NA","300397.068492","299221.747047","324099.220507","309075.508662","319099.102233","144958.949835","144959.022851","mental arithmetic experiment","2","50.2016730355","5","yes","1440"
"N","50","10.0382490002","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","N","1","5","5","5","5","5","5","5","0","NA","5","5","5","11","11","-0.000198720323446","03/17/17 13:36:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","5","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_2.csv","10.0278209656","psycho","Jazzy James","3.1.4"," vp_haarfarbe_fake","81","1","81","1","95","5","56","6","8","8","9","5","1970.12522874","2147.38793755","1970.12522874","N","14","144966.923983","328278.438359","331091.491053","341123.882166","5133.25508737","144959.103712","351751.392361","330591.390731","144813.010151","NA","353722.364818","175402.435481","328220.729045","5138.98172635","NA","328221.051583","326925.410376","351150.284144","336123.731005","346150.394876","144958.949835","144959.022851","mental arithmetic experiment","3","60.2294940011","6","yes","1440"
"Y","57.1428571429","10.0389222229","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","Y","1","6","6","6","6","6","6","6","0","NA","6","6","6","13","13","0.000644281278993","03/17/17 13:36:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","6","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_2.csv","10.0429615594","psycho","Jazzy James","3.1.4"," vp_name","52","2","21","1","63","3","39","9","5","2","6","3","2535.95819373","1240.04302522","2535.95819373","N","14","144966.923983","354953.450089","356776.512634","366792.955751","5133.25508737","144959.103712","377521.011907","356276.742997","144813.010151","NA","380057.882501","175402.435481","354920.338469","5138.98172635","NA","354920.688464","353725.089648","376834.380049","361792.632006","371834.304317","144958.949835","144959.022851","mental arithmetic experiment","4","70.2724555605","7","yes","1440"
"N","62.5","10.0381645941","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","N","1","7","7","7","7","7","7","7","0","NA","7","7","7","15","15","7.31042547132e-05","03/17/17 13:36:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","YN","psycho","N","7","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_2.csv","10.0328611924","psycho","Jazzy James","3.1.4"," TU_Dresden","84","4","68","8","37","7","69","9","8","6","3","6","2072.13543592","4300.4644974","2072.13543592","Y","14","144966.923983","381508.544851","386485.740277","396528.366626","5133.25508737","144959.103712","407192.642566","385985.74616","144813.010151","NA","409265.601395","175402.435481","381454.95039","5138.98172635","NA","381455.273833","380060.626943","406559.620859","391527.948442","401559.570774","144958.949835","144959.022851","mental arithmetic experiment","5","80.3053167528","8","yes","1440"
"Y","55.5555555556","10.0399355795","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","N","0","8","8","8","8","8","8","8","0","NA","8","8","8","17","17","0.0003724272794","03/17/17 13:36:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","8","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_2.csv","10.0541034627","psycho","Jazzy James","3.1.4"," vp_monat_fake","71","1","63","3","57","7","95","5","7","6","5","9","1945.34318347","2642.10799451","1945.34318347","N","14","144966.923983","410590.522986","413905.95308","423929.362602","5133.25508737","144959.103712","434670.812094","413405.912197","144813.010151","NA","436617.128021","175402.435481","410529.168596","5138.98172635","NA","410529.489324","409268.463508","433981.788202","418929.382516","428981.546826","144958.949835","144959.022851","mental arithmetic experiment","5","90.3594202155","9","yes","1440"
"Y","60","10.0413425921","#4c4c4c","no","2","psycho","psycho","psycho","0","uniform","Y","1","9","9","9","9","9","9","9","0","NA","9","9","9","19","19","0.00014748202213","03/17/17 13:36:25","Standardbeschreibung","mentalarithmeticexperiment.osexp","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/exp","no","mono","no","18","white","900","NY","psycho","Y","9","C:/Users/trjul/Documents/Masterarbeit/OpenSesame/mental-arithmetic/Data/dataRaw/VP14/subject-14_2.csv","10.0540057055","psycho","Jazzy James","3.1.4"," vp_monat","63","3","85","5","85","5","92","2","6","8","8","9","2007.03549883","2549.28756447","2007.03549883","N","14","144966.923983","437915.067125","441129.083511","451164.493631","5133.25508737","144959.103712","461912.940303","440629.116851","144813.010151","NA","463920.842039","175402.435481","437868.957725","5138.98172635","NA","437869.277547","436619.734879","461216.946688","446164.318936","456216.045451","144958.949835","144959.022851","mental arithmetic experiment","6","100.413425921","10","yes","1440"
